net,length_um
_07710_,13.98
_09455_,13.98
_11851_,13.98
_00313_,13.96
_00397_,13.96
_02467_,13.96
_11262_,13.96
_13010_,13.96
Aligned_C[36],13.94
_02036_,13.94
_05455_,13.94
_11161_,13.94
_11679_,13.94
_12212_,13.94
_01235_,13.92
_06234_,13.92
_07030_,13.92
_10208_,13.92
_05039_,13.9
_06472_,13.9
_09005_,13.9
_12237_,13.9
_12573_,13.9
_04228_,13.88
_05158_,13.88
_05352_,13.88
_08433_,13.88
_09078_,13.88
C_in[12],13.86
C_in[59],13.86
C_in[6],13.86
_01455_,13.86
_06580_,13.86
_10477_,13.86
_12107_,13.86
_06216_,13.85
_01358_,13.84
_02294_,13.84
_03739_,13.84
_06308_,13.84
_06611_,13.84
_06862_,13.84
_07927_,13.84
_12753_,13.84
_12775_,13.84
_01482_,13.83
_01984_,13.82
_05494_,13.82
_07811_,13.82
_11133_,13.815
net862,13.81
_05108_,13.8
_05430_,13.8
_06819_,13.8
_07431_,13.8
_08164_,13.8
_08279_,13.8
_08374_,13.8
_08524_,13.8
_10977_,13.8
_12709_,13.8
Aligned_C[41],13.79
_01498_,13.78
_04379_,13.78
_06365_,13.78
_11512_,13.78
_12733_,13.78
_00732_,13.76
_01103_,13.76
_01306_,13.76
_02128_,13.76
_02240_,13.76
_02430_,13.76
_02443_,13.76
_05633_,13.76
_08695_,13.76
net972,13.76
_09086_,13.75
_08195_,13.74
_12827_,13.74
u_multiplier.dp_c0_hi\[16\],13.74
net532,13.74
_00400_,13.72
_01727_,13.72
_01938_,13.72
_03602_,13.72
_07518_,13.72
_07862_,13.72
_09789_,13.72
_12450_,13.72
_12823_,13.72
partial_products_sum[10],13.72
_00913_,13.7
_00934_,13.7
_06982_,13.7
_07738_,13.7
_08170_,13.7
_11970_,13.7
_00738_,13.68
_01699_,13.68
_02181_,13.68
_06848_,13.68
_08460_,13.68
_10336_,13.68
_12703_,13.68
net473,13.68
_03217_,13.67
_01088_,13.66
_01569_,13.66
_02928_,13.66
_03555_,13.66
_05856_,13.66
_08858_,13.66
_10235_,13.66
_10612_,13.66
_12840_,13.66
net253,13.66
_08380_,13.655
Aligned_C[75],13.64
_01493_,13.64
_01856_,13.64
_05298_,13.64
_06631_,13.64
_08541_,13.64
_12791_,13.64
_00987_,13.63
_00061_,13.62
_00769_,13.62
_02228_,13.62
_03134_,13.62
_05375_,13.62
_08981_,13.62
_09331_,13.62
_11363_,13.62
_11382_,13.62
_00440_,13.6
_00494_,13.6
_01602_,13.6
_01626_,13.6
_08394_,13.6
_08473_,13.6
_09320_,13.6
_11703_,13.6
net1077,13.59
_00025_,13.58
_04258_,13.58
_11617_,13.58
_02305_,13.56
_05275_,13.56
_07290_,13.56
_07365_,13.56
_09522_,13.56
net893,13.56
_00333_,13.54
_00777_,13.54
_05504_,13.54
_11219_,13.54
_11788_,13.54
_11972_,13.54
_03072_,13.52
_08743_,13.52
_10381_,13.52
_10648_,13.52
_06263_,13.515
_12087_,13.51
_01862_,13.505
_00536_,13.5
_00739_,13.5
_05617_,13.5
_07050_,13.5
_10342_,13.5
_10367_,13.5
_10814_,13.5
_11593_,13.5
u_multiplier.partial_carry\[96\],13.5
u_multiplier.partial_sum\[80\],13.5
net231,13.5
Aligned_C[124],13.48
ExpDiff[8],13.48
_02848_,13.48
_06165_,13.48
_08808_,13.48
_09123_,13.48
partial_products_sum[29],13.48
_00314_,13.46
_06014_,13.46
_06723_,13.46
_07399_,13.46
_07473_,13.46
_10132_,13.46
_11445_,13.46
_12188_,13.46
_12242_,13.46
_05782_,13.44
_06243_,13.44
_11769_,13.44
_12131_,13.44
_12183_,13.44
_12947_,13.44
_00932_,13.42
_01053_,13.42
_03525_,13.42
_06539_,13.42
_11057_,13.42
_10021_,13.4
_12071_,13.4
_12918_,13.4
_08717_,13.39
_01011_,13.38
_01929_,13.38
_06672_,13.38
_06690_,13.38
B_in[63],13.36
_01634_,13.36
_06558_,13.36
_09776_,13.36
_12077_,13.36
partial_products_sum[68],13.36
_01849_,13.345
_06100_,13.34
_07714_,13.34
_08527_,13.34
_12812_,13.34
_00783_,13.32
_01343_,13.32
_02951_,13.32
Aligned_C[135],13.3
Aligned_C[97],13.3
Aligned_C[99],13.3
_01110_,13.3
_02404_,13.3
_03121_,13.3
_05500_,13.3
_07577_,13.3
_09894_,13.3
_10742_,13.3
_11129_,13.3
_11950_,13.3
_12625_,13.3
net874,13.3
partial_products_carry[59],13.3
partial_products_sum[1],13.3
partial_products_sum[95],13.3
u_multiplier.dp_c0_lo\[21\],13.3
_00603_,13.28
_00735_,13.28
_01597_,13.28
_03006_,13.28
_03530_,13.28
_04657_,13.28
_06600_,13.28
_09785_,13.28
u_align.ExpDiff\[28\],13.28
u_multiplier.dp_c0_hi\[13\],13.28
ProdASC[2],13.26
_01172_,13.26
_02409_,13.26
_06053_,13.26
_09515_,13.26
_09906_,13.26
_10409_,13.26
_12483_,13.26
_05486_,13.24
_06114_,13.24
_06244_,13.24
_08925_,13.24
_10750_,13.24
ProdASC[8],13.23
_03507_,13.22
_05812_,13.22
_07369_,13.22
_07698_,13.22
_07944_,13.22
_09513_,13.22
_11453_,13.22
u_multiplier.dp_c0_lo\[8\],13.22
u_multiplier.partial_carry\[83\],13.22
_01596_,13.2
_02300_,13.2
_10760_,13.2
_12108_,13.2
_12489_,13.2
net295,13.2
_00623_,13.18
_03777_,13.18
_05838_,13.18
_07340_,13.18
_11074_,13.18
_12159_,13.18
_00689_,13.16
_09090_,13.16
_09703_,13.16
_05051_,13.14
_06935_,13.14
_08500_,13.14
_00159_,13.12
_02333_,13.12
_02886_,13.12
_03872_,13.12
_05620_,13.12
_06987_,13.12
_09029_,13.12
_11538_,13.12
_12295_,13.12
_12804_,13.12
_02139_,13.1
_02496_,13.1
_03834_,13.1
_04089_,13.1
_05813_,13.1
_09936_,13.1
_11066_,13.1
_11856_,13.1
net979,13.1
_00799_,13.08
_01108_,13.08
_01950_,13.08
_02686_,13.08
_06224_,13.08
_08640_,13.08
_08802_,13.08
net966,13.08
ProdASC[41],13.06
_07194_,13.06
_08205_,13.06
_09955_,13.06
_11287_,13.055
Aligned_C[152],13.05
_00401_,13.04
_04556_,13.04
_06451_,13.04
_06932_,13.04
_11496_,13.04
_11786_,13.04
net435,13.04
net459,13.04
net697,13.04
Aligned_C[115],13.02
_00888_,13.02
_01650_,13.02
_07930_,13.02
_11245_,13.02
_11625_,13.02
_11932_,13.02
_12785_,13.02
u_multiplier.dp_c0_lo\[13\],13.02
_00554_,13
_00784_,13
_01095_,13
_01883_,13
_02057_,13
_02685_,13
_02829_,13
_05758_,13
_06557_,13
_08699_,13
_09072_,13
_11053_,13
_12373_,13
net566,13
net674,13
Aligned_C[59],12.99
_10310_,12.98
_11304_,12.98
_12560_,12.98
net1051,12.98
_06276_,12.965
_01297_,12.96
_01525_,12.96
_04222_,12.96
_05241_,12.96
_07880_,12.96
_11876_,12.96
_12405_,12.96
u_component_formatter.A_in\[6\],12.96
ProdASC[11],12.95
A_in[24],12.94
A_in[37],12.94
B_in[50],12.94
_00790_,12.94
_06242_,12.94
_10767_,12.94
_12868_,12.94
_04350_,12.92
_04941_,12.92
_05870_,12.92
_06131_,12.92
_06351_,12.92
_07342_,12.92
_08391_,12.92
_09379_,12.92
_10232_,12.92
_00491_,12.9
_01893_,12.9
_02852_,12.9
_05765_,12.9
_07491_,12.9
_07924_,12.9
_09432_,12.9
_11155_,12.9
_11346_,12.9
_00026_,12.89
_05909_,12.89
_00826_,12.88
_02370_,12.88
_05536_,12.88
_11357_,12.88
_01075_,12.86
_04009_,12.86
_08017_,12.86
_11761_,12.86
partial_products_sum[108],12.85
A_in[54],12.84
Aligned_C[92],12.84
ExpDiff[30],12.84
MaxExp[10],12.84
_00007_,12.84
_00481_,12.84
_01439_,12.84
_04863_,12.84
_05161_,12.84
_05533_,12.84
_06273_,12.84
_06698_,12.84
_08366_,12.84
_08558_,12.84
_09531_,12.84
_10051_,12.84
_10457_,12.84
_10689_,12.84
_12948_,12.84
net877,12.84
partial_products_carry[36],12.84
net865,12.84
partial_products_carry[69],12.84
partial_products_sum[47],12.84
_03837_,12.82
_08875_,12.82
_09325_,12.82
_09866_,12.82
_10121_,12.82
_10337_,12.82
_10668_,12.82
_12499_,12.82
Aligned_C[82],12.8
_00506_,12.8
_00726_,12.8
_00847_,12.8
_01936_,12.8
_03323_,12.8
_03758_,12.8
_07949_,12.8
_08108_,12.8
_10417_,12.8
_12164_,12.8
_07357_,12.78
_09516_,12.78
_10642_,12.78
_11228_,12.78
_00123_,12.76
_00461_,12.76
_01544_,12.76
_03078_,12.76
_06400_,12.76
_06531_,12.76
_10758_,12.76
_11631_,12.76
_12932_,12.76
net410,12.76
_02323_,12.755
_11230_,12.745
_00300_,12.74
_00857_,12.74
_11152_,12.74
net517,12.74
_00759_,12.72
_01465_,12.72
_04219_,12.72
_04833_,12.72
_08223_,12.72
_09699_,12.72
_10274_,12.72
_11198_,12.72
_12774_,12.72
_00062_,12.7
_02974_,12.7
_04093_,12.7
_04217_,12.7
_05390_,12.7
_05851_,12.7
_07535_,12.7
_10908_,12.7
u_component_formatter.B_in\[26\],12.7
_01932_,12.68
_02288_,12.68
_06085_,12.68
_08555_,12.68
_09296_,12.68
_09879_,12.68
_10876_,12.68
_11461_,12.68
_12579_,12.68
net504,12.68
_06937_,12.67
_01999_,12.66
_04356_,12.66
_07412_,12.66
_11551_,12.66
_11908_,12.66
net970,12.66
Aligned_C[105],12.64
_02244_,12.64
_03884_,12.64
_04138_,12.64
_04244_,12.64
_05783_,12.64
_08469_,12.64
_11663_,12.64
net356,12.64
_09463_,12.63
_01082_,12.62
_05662_,12.62
_08626_,12.62
_09517_,12.62
_12699_,12.62
_05693_,12.615
Aligned_C[136],12.61
_01496_,12.61
Aligned_C[157],12.6
_00713_,12.6
_00889_,12.6
_01705_,12.6
_02711_,12.6
_04835_,12.6
_07613_,12.6
_08354_,12.6
_08862_,12.6
_11046_,12.6
_03849_,12.58
_04354_,12.58
_06084_,12.58
_06095_,12.58
_07205_,12.58
_09821_,12.58
_11863_,12.58
net737,12.58
_01594_,12.575
_05723_,12.56
_05887_,12.56
_08639_,12.56
_09815_,12.56
_12136_,12.56
_02884_,12.54
_03861_,12.54
_07242_,12.54
_06283_,12.52
_07723_,12.52
_09440_,12.52
_11767_,12.52
net361,12.52
_05499_,12.515
_11535_,12.51
_11722_,12.505
A_in[47],12.5
_01676_,12.5
_02684_,12.5
_05692_,12.5
_06616_,12.5
_07044_,12.5
_07251_,12.5
_08797_,12.5
_10797_,12.5
_11740_,12.5
A_in[5],12.48
B_in[36],12.48
B_in[44],12.48
B_in[52],12.48
B_in[8],12.48
_01712_,12.48
_01888_,12.48
_04394_,12.48
_05287_,12.48
_05574_,12.48
_08644_,12.48
_09484_,12.48
net1055,12.48
_06220_,12.47
_07753_,12.465
_00010_,12.46
_01249_,12.46
_03142_,12.46
_05066_,12.46
_05717_,12.46
_11086_,12.46
_11151_,12.46
_12488_,12.46
_05405_,12.44
_05511_,12.44
_12288_,12.44
_12919_,12.44
_10833_,12.435
_01118_,12.42
_05172_,12.42
_05815_,12.42
_07087_,12.42
_10240_,12.42
_09159_,12.415
C_in[46],12.41
_01194_,12.4
_02879_,12.4
_03408_,12.4
_04513_,12.4
_05102_,12.4
_05706_,12.4
_06169_,12.4
_09508_,12.4
_12048_,12.4
net224,12.4
_09470_,12.385
Aligned_C[130],12.38
Aligned_C[14],12.38
_01307_,12.38
_01912_,12.38
_07250_,12.38
_08609_,12.38
_10079_,12.38
_10617_,12.38
_10886_,12.38
partial_products_sum[65],12.38
partial_products_sum[96],12.38
_06068_,12.36
_06844_,12.36
_08324_,12.36
_08958_,12.36
_10083_,12.36
u_multiplier.dp_c0_lo\[31\],12.36
net234,12.36
net385,12.36
Aligned_C[84],12.35
_02484_,12.35
_00902_,12.34
_02343_,12.34
_04589_,12.34
_05528_,12.34
_08192_,12.34
_11554_,12.34
_12291_,12.34
_12671_,12.34
_12691_,12.34
_00619_,12.32
_02345_,12.32
_09941_,12.32
_10285_,12.32
_11483_,12.32
partial_products_sum[13],12.31
_00703_,12.3
_01606_,12.3
_01643_,12.3
_05937_,12.3
_06722_,12.3
_07343_,12.3
_07592_,12.3
_11591_,12.3
_05981_,12.29
Aligned_C[52],12.28
_01216_,12.28
_01850_,12.28
_03560_,12.28
_07674_,12.28
partial_products_sum[94],12.28
net927,12.28
_02049_,12.265
_02459_,12.26
_03396_,12.26
_04971_,12.26
_08345_,12.26
_09491_,12.26
_12074_,12.26
C_in[28],12.24
_00510_,12.24
_03492_,12.24
_03676_,12.24
_05594_,12.24
_06368_,12.24
_06823_,12.24
_07301_,12.24
_07321_,12.24
_12975_,12.24
u_component_formatter.B_in\[27\],12.24
net479,12.24
_00910_,12.22
_01030_,12.22
_01700_,12.22
_02293_,12.22
_05384_,12.22
_05739_,12.22
_07648_,12.22
_08386_,12.22
_08450_,12.22
_08478_,12.22
_11117_,12.22
_12973_,12.22
net659,12.22
_05132_,12.2
_05709_,12.2
_06032_,12.2
_08425_,12.2
_09046_,12.2
_12312_,12.2
_00533_,12.18
_02662_,12.18
_04433_,12.18
_04850_,12.18
_07257_,12.18
_07265_,12.18
_07780_,12.18
_07987_,12.18
_08417_,12.18
_10723_,12.18
_10826_,12.18
_10860_,12.18
_12040_,12.18
_07934_,12.17
Aligned_C[83],12.16
ProdASC[57],12.16
_01501_,12.16
_02653_,12.16
_02738_,12.16
_03165_,12.16
_03669_,12.16
_05842_,12.16
_08364_,12.16
_08396_,12.16
_09196_,12.16
partial_products_sum[45],12.16
partial_products_sum[86],12.16
Aligned_C[54],12.14
MaxExp[15],12.14
_01595_,12.14
_07488_,12.14
_10165_,12.14
_12550_,12.14
_12895_,12.14
partial_products_sum[35],12.14
_00184_,12.12
_00962_,12.12
_03162_,12.12
_04799_,12.12
_05941_,12.12
_08339_,12.12
_09131_,12.12
_10823_,12.12
_11792_,12.12
_00789_,12.115
_08934_,12.11
_02272_,12.1
_02387_,12.1
_03361_,12.1
_05068_,12.1
_05279_,12.1
_07294_,12.1
_07715_,12.1
_11368_,12.1
_12469_,12.1
_01039_,12.08
_01167_,12.08
_02247_,12.08
_03348_,12.08
_04143_,12.08
_04157_,12.08
_04382_,12.08
_07867_,12.08
_07979_,12.08
_10295_,12.08
_10832_,12.08
_11323_,12.08
_11356_,12.08
_11516_,12.08
_12359_,12.08
_01422_,12.06
_01876_,12.06
_02056_,12.06
_03317_,12.06
_05441_,12.06
_06647_,12.06
_08081_,12.06
_11842_,12.06
_12158_,12.06
_12538_,12.06
_00604_,12.04
_01231_,12.04
_01684_,12.04
_01717_,12.04
_09756_,12.04
_10854_,12.04
_12559_,12.04
net534,12.04
A_in[63],12.02
_00720_,12.02
_06703_,12.02
_08553_,12.02
_09324_,12.02
_10615_,12.02
_07602_,12.01
_00514_,12
_02188_,12
_02304_,12
_05534_,12
_05914_,12
_07711_,12
_09845_,12
net558,12
_06284_,11.98
_08570_,11.98
_11503_,11.98
_11905_,11.98
_12452_,11.98
_12577_,11.98
_11359_,11.97
_01176_,11.96
_02222_,11.96
_02767_,11.96
_05178_,11.96
_06391_,11.96
_09172_,11.96
_09885_,11.96
_10841_,11.96
_11530_,11.96
_00079_,11.945
_02310_,11.94
_05836_,11.94
net489,11.94
net657,11.94
Aligned_C[106],11.93
Aligned_C[138],11.92
Aligned_C[87],11.92
ProdASC[18],11.92
Sign_AB[0],11.92
_03856_,11.92
_05003_,11.92
_10368_,11.92
_10413_,11.92
_10721_,11.92
_12235_,11.92
partial_products_carry[32],11.92
net656,11.92
_11926_,11.9
_05458_,11.89
_01354_,11.88
_01423_,11.88
_02397_,11.88
_03841_,11.88
_04135_,11.88
_04642_,11.88
_04842_,11.88
_08389_,11.88
_08879_,11.88
_10181_,11.88
_10230_,11.88
_10658_,11.88
_10940_,11.88
_12302_,11.88
net977,11.88
_01901_,11.86
_03795_,11.86
_09538_,11.86
_12089_,11.86
_00129_,11.84
_01119_,11.84
_01138_,11.84
_02157_,11.84
_06775_,11.84
_07224_,11.84
_07393_,11.84
_08463_,11.84
_10433_,11.84
_13004_,11.84
net306,11.84
net1048,11.84
_01798_,11.82
_02992_,11.82
_03497_,11.82
_04860_,11.82
_08660_,11.82
_00786_,11.8
_02303_,11.8
_02960_,11.8
_04734_,11.8
_05461_,11.8
_05880_,11.8
_07483_,11.8
_09908_,11.8
_10907_,11.8
_12927_,11.8
net1057,11.8
_00402_,11.795
C_in[42],11.79
A_in[15],11.78
_01410_,11.78
_01896_,11.78
_04290_,11.78
_04439_,11.78
_06369_,11.78
_07396_,11.78
_09358_,11.78
_09762_,11.78
_10458_,11.78
_11664_,11.78
_12203_,11.78
net1000,11.78
_08870_,11.76
_09474_,11.76
_12866_,11.76
u_multiplier.dp_c0_hi\[25\],11.76
_10497_,11.75
_01803_,11.74
_01878_,11.74
_08752_,11.74
_09745_,11.74
_10135_,11.74
net503,11.74
_01042_,11.72
_04046_,11.72
_07184_,11.72
_07948_,11.72
_10937_,11.72
_12176_,11.72
_12480_,11.72
_12153_,11.715
_02223_,11.71
_12111_,11.71
_00688_,11.7
_03064_,11.7
_06151_,11.7
_08457_,11.7
u_multiplier.dp_c0_lo\[3\],11.7
net314,11.7
_00797_,11.68
_00812_,11.68
_01210_,11.68
_02460_,11.68
_06269_,11.68
_08931_,11.68
_10831_,11.68
ExpDiff[23],11.67
_00204_,11.66
_01025_,11.66
_01828_,11.66
_02378_,11.66
_05041_,11.66
_05251_,11.66
_10253_,11.66
_11710_,11.66
_12482_,11.66
_12906_,11.66
net528,11.66
net582,11.66
Para_reg,11.65
_01178_,11.64
_03647_,11.64
_09114_,11.64
_09963_,11.64
_11350_,11.64
_11406_,11.64
_11599_,11.64
_00499_,11.62
_06118_,11.62
_07154_,11.62
_07943_,11.62
_10485_,11.62
_10560_,11.62
_10817_,11.62
_10929_,11.62
_11659_,11.62
_11964_,11.62
net577,11.62
A_in[33],11.61
_07980_,11.61
_00040_,11.6
_01092_,11.6
_11146_,11.6
_11742_,11.6
partial_products_carry[25],11.6
_07721_,11.595
_00256_,11.58
_01806_,11.58
_02229_,11.58
_07188_,11.58
_08496_,11.58
_08989_,11.58
_09035_,11.58
_09609_,11.58
_10127_,11.58
_11696_,11.58
_12206_,11.58
_12533_,11.58
_05089_,11.57
A_in[0],11.56
A_in[58],11.56
B_in[60],11.56
C_in[33],11.56
C_in[3],11.56
C_in[41],11.56
C_in[61],11.56
C_in[9],11.56
_08799_,11.56
_10608_,11.56
_12132_,11.56
net1052,11.56
B_in[51],11.55
_08171_,11.55
_01209_,11.54
_01916_,11.54
_02426_,11.54
_03234_,11.54
_06513_,11.54
_10540_,11.54
_11278_,11.54
_03023_,11.52
_07976_,11.52
_08182_,11.52
_09938_,11.515
_03135_,11.5
_08274_,11.5
_09947_,11.5
_10941_,11.5
_11172_,11.5
_11833_,11.5
net1015,11.5
Aligned_C[40],11.49
_01904_,11.48
_02414_,11.48
_03452_,11.48
_04451_,11.48
_04859_,11.48
_09901_,11.48
_11701_,11.48
u_multiplier.partial_carry\[84\],11.48
net1022,11.48
A_in[62],11.46
Aligned_C[132],11.46
Aligned_C[81],11.46
Aligned_C[85],11.46
MaxExp[25],11.46
Prec[1],11.46
_01808_,11.46
_05954_,11.46
_06571_,11.46
_06610_,11.46
_07652_,11.46
_07679_,11.46
_08209_,11.46
_09021_,11.46
_09326_,11.46
_09430_,11.46
_09680_,11.46
_09833_,11.46
_12171_,11.46
u_multiplier.dp_c0_hi\[50\],11.46
_00091_,11.44
_00710_,11.44
_01662_,11.44
_07001_,11.44
_08745_,11.44
_09209_,11.44
_10378_,11.44
_10602_,11.44
u_multiplier.dp_c0_hi\[8\],11.44
_00363_,11.435
A_in[36],11.43
_10432_,11.43
partial_products_sum[58],11.43
_00997_,11.42
_01089_,11.42
_02018_,11.42
_02406_,11.42
_03172_,11.42
_05380_,11.42
_07649_,11.42
_07672_,11.42
_07977_,11.42
_08702_,11.42
_12638_,11.42
_12808_,11.42
_02177_,11.4
_02319_,11.4
_03068_,11.4
_06157_,11.4
_09808_,11.4
net974,11.4
_00257_,11.38
_00810_,11.38
_00929_,11.38
_01539_,11.38
_02358_,11.38
_06372_,11.38
_06742_,11.38
_07963_,11.38
_08379_,11.38
_05729_,11.375
_08635_,11.375
_00134_,11.36
_03208_,11.36
_03876_,11.36
_04939_,11.36
_11296_,11.36
u_multiplier.dp_c0_hi\[32\],11.36
net227,11.36
_01136_,11.34
_01332_,11.34
_04129_,11.34
_05227_,11.34
_06217_,11.34
_11463_,11.34
_12738_,11.34
_00861_,11.32
_01171_,11.32
_01522_,11.32
_01852_,11.32
_04193_,11.32
_04662_,11.32
_04856_,11.32
_04886_,11.32
_05684_,11.32
_06800_,11.32
_09202_,11.32
_09753_,11.315
_02445_,11.3
_04809_,11.3
_08028_,11.3
_08093_,11.3
_09305_,11.3
_11477_,11.3
_12820_,11.3
Aligned_C[103],11.29
_00270_,11.28
_03477_,11.28
_03776_,11.28
_04238_,11.28
_04303_,11.28
_05370_,11.28
_09390_,11.28
_11390_,11.28
_12873_,11.28
ProdASC[36],11.26
Sign_AB[3],11.26
_00870_,11.26
_01987_,11.26
_06859_,11.26
_08245_,11.26
_08390_,11.26
_09604_,11.26
_10863_,11.26
_12522_,11.26
_11777_,11.25
_02279_,11.24
_03169_,11.24
_04739_,11.24
_05353_,11.24
_09620_,11.24
_10734_,11.24
_11399_,11.24
_11639_,11.24
_12525_,11.24
net1042,11.24
Aligned_C[117],11.22
Aligned_C[86],11.22
_03759_,11.22
_05747_,11.22
_06142_,11.22
_06357_,11.22
_06498_,11.22
_07144_,11.22
_10872_,11.22
_11783_,11.22
_12290_,11.22
_10092_,11.21
_00566_,11.2
_01425_,11.2
_03417_,11.2
_04342_,11.2
_04849_,11.2
_05589_,11.2
_06438_,11.2
_06729_,11.2
_07362_,11.2
_10059_,11.2
_11044_,11.2
_11232_,11.2
_12189_,11.2
_12408_,11.2
_12708_,11.2
_12981_,11.2
_05242_,11.195
MaxExp[12],11.19
_00580_,11.18
_04616_,11.18
_05139_,11.18
_05177_,11.18
_05530_,11.18
_07823_,11.18
_10626_,11.18
_12236_,11.18
_12829_,11.18
_01224_,11.16
_01897_,11.16
_02487_,11.16
_05157_,11.16
_05825_,11.16
_07858_,11.16
_09870_,11.16
_11097_,11.16
_12127_,11.16
_12283_,11.16
_07662_,11.155
A_in[11],11.14
C_in[15],11.14
_00898_,11.12
_04365_,11.12
_06983_,11.12
_11687_,11.12
_07735_,11.115
_10534_,11.115
A_in[16],11.1
A_in[25],11.1
A_in[28],11.1
A_in[30],11.1
A_in[39],11.1
A_in[40],11.1
A_in[43],11.1
A_in[46],11.1
A_in[60],11.1
B_in[21],11.1
B_in[37],11.1
B_in[38],11.1
B_in[41],11.1
C_in[16],11.1
C_in[40],11.1
_00936_,11.1
_01188_,11.1
_01480_,11.1
_02290_,11.1
_05448_,11.1
_06291_,11.1
_08880_,11.1
_09587_,11.1
_10126_,11.1
_10399_,11.1
_12115_,11.1
B_in[16],11.09
_00381_,11.08
_02028_,11.08
_03100_,11.08
_05872_,11.08
_06754_,11.08
_06843_,11.08
_07854_,11.08
_08234_,11.08
_09541_,11.08
_10553_,11.08
_11207_,11.08
_11427_,11.08
_11812_,11.08
net889,11.08
_02331_,11.075
_08793_,11.06
_10175_,11.06
_00765_,11.055
_00948_,11.04
_02045_,11.04
_02675_,11.04
_06159_,11.04
_07458_,11.04
_08350_,11.04
_09830_,11.04
_11038_,11.04
_02912_,11.02
_03152_,11.02
_11118_,11.02
_11136_,11.02
_11585_,11.02
_12367_,11.02
net985,11.02
ProdASC[28],11.01
partial_products_carry[40],11.01
Aligned_C[149],11
Aligned_C[150],11
Aligned_C[15],11
Aligned_C[24],11
Aligned_C[37],11
Aligned_C[5],11
Aligned_C[77],11
Aligned_C[78],11
Aligned_C[96],11
ExpDiff[16],11
ExpDiff[5],11
MaxExp[30],11
PD2_mode,11
ProdASC[45],11
ProdASC[51],11
_00993_,11
_01464_,11
_02039_,11
_02930_,11
_07100_,11
_07653_,11
_07923_,11
_09361_,11
_12966_,11
net878,11
net875,11
partial_products_carry[20],11
partial_products_carry[28],11
partial_products_carry[60],11
partial_products_carry[62],11
partial_products_carry[66],11
partial_products_carry[68],11
partial_products_carry[81],11
partial_products_carry[90],11
partial_products_carry[95],11
partial_products_sum[110],11
partial_products_sum[19],11
partial_products_sum[56],11
partial_products_sum[84],11
_00308_,10.98
_00523_,10.98
_00538_,10.98
_05942_,10.98
_06511_,10.98
_06654_,10.98
_12285_,10.98
_00677_,10.96
_01007_,10.96
_04234_,10.96
_05379_,10.96
_08923_,10.96
_10996_,10.96
_00652_,10.94
_02392_,10.94
_05330_,10.94
_06433_,10.94
_08193_,10.94
_11683_,10.94
_12033_,10.94
_12276_,10.94
_07536_,10.935
_05103_,10.92
_12586_,10.92
net628,10.92
A_in[1],10.91
_08630_,10.91
_01000_,10.9
_01649_,10.9
_01752_,10.9
_01905_,10.9
_04315_,10.9
_07736_,10.9
net652,10.9
_09736_,10.895
_04471_,10.88
_05065_,10.88
_05071_,10.88
_06040_,10.88
_06379_,10.88
_07400_,10.88
_07978_,10.88
_08964_,10.88
_11344_,10.88
_12362_,10.88
_01236_,10.86
_01269_,10.86
_04313_,10.86
_04469_,10.86
_05339_,10.86
_06277_,10.86
_06467_,10.86
_07642_,10.86
_10245_,10.86
_11437_,10.86
_12322_,10.86
_08288_,10.85
_08708_,10.85
_01794_,10.84
_02179_,10.84
_03007_,10.84
_04031_,10.84
_06172_,10.84
_06364_,10.84
_07848_,10.84
_09610_,10.84
_09707_,10.84
_10237_,10.84
net903,10.84
u_multiplier.dp_c0_lo\[45\],10.84
_12230_,10.835
_02663_,10.82
_05131_,10.82
_06382_,10.82
_06630_,10.82
_07611_,10.82
_09462_,10.82
_09595_,10.82
_09647_,10.82
_11843_,10.82
_12611_,10.82
_01639_,10.81
ProdASC[44],10.8
_01710_,10.8
_08007_,10.8
_09655_,10.8
_12326_,10.8
_00254_,10.78
_05532_,10.78
_07054_,10.78
_07443_,10.78
_07938_,10.78
_10002_,10.78
partial_products_sum[42],10.78
u_multiplier.dp_c0_lo\[26\],10.78
net318,10.78
net386,10.78
net688,10.78
net1065,10.78
A_in[19],10.76
B_in[49],10.76
Sign_AB[2],10.76
_00918_,10.76
_01218_,10.76
_08033_,10.76
_08065_,10.76
_10768_,10.76
_11154_,10.76
_12637_,10.76
partial_products_sum[91],10.76
ExpDiff[14],10.75
_01109_,10.74
_01706_,10.74
_02623_,10.74
_03254_,10.74
_03702_,10.74
_03875_,10.74
_05333_,10.74
_05646_,10.74
_06261_,10.74
_06266_,10.74
_06491_,10.74
_07322_,10.74
_07665_,10.74
_09125_,10.74
_10679_,10.74
net1040,10.74
u_multiplier.dp_c0_hi\[15\],10.73
_03404_,10.72
_04790_,10.72
_06687_,10.72
_09303_,10.72
_10033_,10.72
_10757_,10.72
_12219_,10.72
_04502_,10.7
_04540_,10.7
_05432_,10.7
_05759_,10.7
_07722_,10.7
_07889_,10.7
_10030_,10.7
_10178_,10.7
_11875_,10.7
_12771_,10.7
_11748_,10.69
A_in[6],10.68
B_in[12],10.68
_07641_,10.68
_12042_,10.68
net220,10.68
_10040_,10.67
_06340_,10.665
_00751_,10.66
_02339_,10.66
_04492_,10.66
_05977_,10.66
_07351_,10.66
_08517_,10.66
_09171_,10.66
_09634_,10.66
_09684_,10.66
_10113_,10.66
_12498_,10.66
_12592_,10.66
net248,10.66
net304,10.66
net535,10.66
net616,10.66
_03158_,10.64
_07186_,10.64
_07449_,10.64
