net,length_um
_1828_,19.5
_2191_,19.5
_2278_,19.5
_0023_,19.48
_1145_,19.48
_1093_,19.44
_1853_,19.44
_2326_,19.44
_1101_,19.4
_2208_,19.4
_0012_,19.36
_1257_,19.36
_1444_,19.36
_1958_,19.32
_1825_,19.26
_0372_,19.24
_1524_,19.24
_2612_,19.24
_0428_,19.23
_0716_,19.22
_1304_,19.22
_2200_,19.22
_1837_,19.14
_2742_,19.135
_0122_,19.12
_0795_,19.08
_2601_,19.06
_0717_,19.04
_1096_,19.02
_1234_,19
_1544_,19
_2324_,19
_2703_,19
_0114_,18.96
_1627_,18.92
Sum_s2[101],18.88
_0433_,18.88
_1198_,18.88
_2747_,18.86
_2689_,18.84
_0919_,18.82
_1265_,18.795
_0801_,18.78
_2736_,18.76
_0187_,18.75
_0261_,18.74
_0498_,18.74
_0956_,18.74
_0691_,18.68
_1480_,18.68
_1661_,18.68
_0283_,18.62
_0097_,18.6
_2103_,18.58
_1306_,18.5
_1516_,18.5
_2164_,18.5
Carry_s2[96],18.48
_1702_,18.48
_1082_,18.46
_2383_,18.46
_0736_,18.44
_2550_,18.42
_1027_,18.4
_1481_,18.4
_0536_,18.38
_0323_,18.36
_0705_,18.36
_2437_,18.36
_0173_,18.34
_1199_,18.34
_1121_,18.325
_2448_,18.32
_0559_,18.3
u_complementer.Out\[20\],18.3
_0527_,18.28
_0670_,18.26
_2456_,18.26
_2190_,18.24
Sum_s2[102],18.22
_0583_,18.22
_2396_,18.2
_2380_,18.19
_1223_,18.18
_1024_,18.16
_2095_,18.16
_1507_,18.14
_0928_,18.1
_2268_,18.1
_1414_,18.06
_1430_,18.06
_0986_,18.04
_1377_,18.02
_2091_,18
_0638_,17.98
_0510_,17.97
_1741_,17.96
_2622_,17.96
_0155_,17.94
_2669_,17.93
_0500_,17.92
_0075_,17.9
Result_sign_s3[0],17.88
_2682_,17.88
_0429_,17.82
_0900_,17.8
_1531_,17.8
_0772_,17.78
_1395_,17.78
_1757_,17.78
_1576_,17.76
_0049_,17.75
_2623_,17.72
_0009_,17.7
_2592_,17.7
_1472_,17.68
_1299_,17.63
_0128_,17.615
_0662_,17.6
_2722_,17.58
_0406_,17.56
_0892_,17.56
_1783_,17.56
_1847_,17.52
_1960_,17.52
u_complementer.Out\[21\],17.505
_1738_,17.48
_0312_,17.455
_0608_,17.42
_0999_,17.42
u_complementer.Out\[57\],17.42
_0745_,17.365
_0587_,17.36
_0874_,17.34
_2675_,17.34
_1736_,17.31
_0353_,17.28
_0487_,17.28
_1085_,17.28
_2123_,17.28
_0593_,17.26
_1712_,17.26
_0923_,17.24
Add_Rslt_s3[18],17.22
LZA_CNT_s3[5],17.2
_0113_,17.18
_1033_,17.18
_0694_,17.14
_1000_,17.14
_0072_,17.1
_1358_,17.1
_1461_,17.1
_1095_,17.08
_1859_,17.08
_0415_,17.06
_2156_,17.06
Aligned_C_s2[123],17.04
u_complementer.Out\[95\],17.03
_0079_,17.02
_0998_,17.02
_1220_,17.02
_1777_,17.02
_0776_,17
_1417_,17
_1496_,17
_1852_,16.94
_0835_,16.935
_1011_,16.9
_0605_,16.88
Add_Rslt_s3[160],16.86
_0391_,16.86
_2559_,16.82
_0225_,16.78
_2273_,16.78
_1652_,16.74
_1583_,16.715
_1259_,16.7
_1838_,16.7
_1850_,16.7
_2522_,16.7
_2753_,16.685
_0513_,16.68
_0275_,16.67
_2531_,16.66
_2574_,16.66
_0371_,16.64
_1485_,16.62
_0674_,16.6
_1694_,16.6
Carry_s2[29],16.58
_0204_,16.56
_2496_,16.56
_1131_,16.54
_1319_,16.54
_1756_,16.515
_0841_,16.49
_1296_,16.48
_2536_,16.48
_0247_,16.46
_2354_,16.46
_2411_,16.44
_2160_,16.42
net692,16.42
_2243_,16.4
_0497_,16.38
_2385_,16.38
_0414_,16.36
_0993_,16.36
_2698_,16.36
_1521_,16.32
_2649_,16.32
_1605_,16.3
_2086_,16.3
net690,16.28
_0010_,16.26
_0188_,16.26
_1219_,16.26
_2033_,16.26
_0273_,16.24
_2769_,16.22
_1794_,16.2
_2052_,16.2
_2513_,16.2
_1127_,16.18
_1653_,16.18
_0607_,16.16
_2749_,16.16
_2761_,16.155
_0307_,16.14
_0431_,16.14
_2613_,16.14
Carry_s2[25],16.12
_0167_,16.1
_1264_,16.1
_1675_,16.1
_1707_,16.08
_2499_,16.08
_1108_,16.075
_1318_,16.065
_0089_,16.06
_0805_,16.06
_1676_,16.06
_0081_,16.02
_1229_,16.02
_1815_,16
_0912_,15.99
_1473_,15.98
_0437_,15.96
_0792_,15.96
_1470_,15.96
_0265_,15.94
_0360_,15.94
_0869_,15.94
_0698_,15.935
_1136_,15.93
_0156_,15.88
_0267_,15.86
_0910_,15.86
_1807_,15.86
_2281_,15.86
_0095_,15.8
_0863_,15.8
_1612_,15.8
_2214_,15.8
_2343_,15.8
_0975_,15.78
_2733_,15.78
_1772_,15.76
_1835_,15.755
_0209_,15.74
_0568_,15.74
_2523_,15.7
_0011_,15.68
_0106_,15.68
_1354_,15.68
_2607_,15.68
_0220_,15.64
_2309_,15.64
_0349_,15.62
_1317_,15.6
_2340_,15.6
_2154_,15.58
_0404_,15.56
_2040_,15.56
_1843_,15.52
_1052_,15.48
_1237_,15.48
_1580_,15.48
_2329_,15.48
_0440_,15.475
_1373_,15.475
Add_Rslt_s3[11],15.46
_1272_,15.46
_2486_,15.46
_0250_,15.44
_1551_,15.44
_1534_,15.41
_2163_,15.41
_1559_,15.4
_2157_,15.4
_0724_,15.34
_0256_,15.32
_2582_,15.32
_0730_,15.3
_1387_,15.3
_0589_,15.28
_1600_,15.28
_0959_,15.26
_1064_,15.26
Add_Rslt_s3[133],15.24
_0640_,15.24
_2285_,15.22
Carry_s2[89],15.2
_1411_,15.18
_1594_,15.18
_2433_,15.18
_2605_,15.175
_0200_,15.16
_0762_,15.16
_1243_,15.14
_1068_,15.1
_1552_,15.1
_2249_,15.1
_2352_,15.1
_2409_,15.1
_1522_,15.08
_0375_,15.06
_1408_,15.06
_1228_,15.05
_0555_,15.025
_0158_,15.02
_0632_,15.02
_1042_,15.02
_2737_,15.02
Add_Rslt_s3[65],15
Aligned_C_s2[61],15
Prec_s3[2],15
Result_sign_s3[2],15
_0327_,15
_0356_,15
_0269_,14.98
_2159_,14.98
_2672_,14.96
_1585_,14.94
_1729_,14.94
_2400_,14.91
_1508_,14.9
_0952_,14.88
_2430_,14.88
_0870_,14.875
_0060_,14.86
_0387_,14.84
_1012_,14.84
_0059_,14.82
_0538_,14.82
_1137_,14.82
_1475_,14.82
_0934_,14.815
Carry_s2[7],14.8
_1518_,14.8
_1647_,14.8
_2270_,14.8
_0458_,14.78
_1352_,14.78
_0618_,14.76
_1599_,14.76
_2274_,14.76
_1083_,14.73
_1488_,14.72
_2683_,14.72
_0239_,14.7
_0683_,14.68
_1584_,14.68
Add_Rslt_s3[100],14.66
_0411_,14.66
_2097_,14.66
_1212_,14.65
_0651_,14.64
_0857_,14.64
_0885_,14.64
_0390_,14.6
_2212_,14.6
_2588_,14.6
_0115_,14.58
_0541_,14.56
_2002_,14.56
_0954_,14.55
_1254_,14.55
Add_Rslt_s3[140],14.54
Add_Rslt_s3[32],14.54
Add_Rslt_s3[92],14.54
_2671_,14.535
_1185_,14.52
_2625_,14.52
_2349_,14.49
_0938_,14.48
_1312_,14.48
_0021_,14.44
_1650_,14.44
_2297_,14.42
_1291_,14.38
_2556_,14.38
_1391_,14.36
_2587_,14.36
_0221_,14.32
_1399_,14.32
_2750_,14.32
_0840_,14.3
_1533_,14.29
Aligned_C_s2[112],14.28
Sum_s2[38],14.28
Sum_s2[59],14.28
_0667_,14.28
_1184_,14.28
net734,14.28
_1278_,14.24
_1262_,14.23
Add_Rslt_s3[62],14.2
_0354_,14.2
_1865_,14.2
_2729_,14.2
_0681_,14.18
_1202_,14.18
Carry_s2[157],14.16
_1457_,14.16
_2663_,14.16
_0721_,14.14
_1849_,14.14
_1978_,14.12
Add_Rslt_s3[66],14.08
Add_Rslt_s3[6],14.08
_0793_,14.08
_0930_,14.08
_1125_,14.06
_1315_,14.06
_0966_,14.05
_1287_,14.02
_0120_,14
_0232_,14
_0756_,14
_1138_,13.98
_1244_,13.98
_1288_,13.98
_2017_,13.97
_2428_,13.96
_2483_,13.96
_0258_,13.94
_2013_,13.94
_2346_,13.94
_1938_,13.92
_0630_,13.9
_2333_,13.9
_1955_,13.88
_2020_,13.88
_2193_,13.88
_0950_,13.86
_0347_,13.84
Aligned_C_s2[12],13.82
Aligned_C_s2[39],13.82
Aligned_C_s2[76],13.82
Aligned_C_s2[87],13.82
Sum_s2[144],13.82
_2001_,13.82
_2076_,13.82
_2529_,13.82
_1392_,13.805
_0153_,13.8
_1350_,13.8
_0286_,13.78
_0403_,13.76
Add_Rslt_s3[47],13.72
Add_Rslt_s3[5],13.72
Add_Rslt_s3[84],13.72
Add_Rslt_s3[86],13.72
_0301_,13.72
_0682_,13.72
_2139_,13.7
_0084_,13.68
_0195_,13.68
_0389_,13.68
_0876_,13.68
_2330_,13.68
_2334_,13.68
_1242_,13.64
_2615_,13.64
Add_Rslt_s3[108],13.62
Add_Rslt_s3[4],13.62
Add_Rslt_s3[63],13.62
Sum_s2[108],13.62
_0234_,13.62
_2319_,13.62
_2093_,13.6
u_complementer.Out\[62\],13.58
_0532_,13.57
_0223_,13.56
_0314_,13.56
_0960_,13.56
_1143_,13.56
_1451_,13.56
_1906_,13.56
_2695_,13.56
Add_Rslt_s3[158],13.54
_0376_,13.54
_1426_,13.54
_2475_,13.54
Aligned_C_s2[34],13.52
Aligned_C_s2[71],13.52
Carry_s2[159],13.52
Carry_s2[19],13.52
Carry_s2[82],13.52
Prec_s2[0],13.52
Sum_s2[147],13.52
Sum_s2[63],13.52
Sum_s2[93],13.52
_0807_,13.52
_1602_,13.52
_2739_,13.52
_0185_,13.5
_0760_,13.5
_1286_,13.5
_1981_,13.5
_2626_,13.5
Sum_s2[52],13.49
_0343_,13.44
_1002_,13.44
_1114_,13.44
_2621_,13.44
_2759_,13.44
_0637_,13.42
_0116_,13.4
_0906_,13.4
_1780_,13.4
_0572_,13.395
_0495_,13.39
_1369_,13.38
_1498_,13.38
_1774_,13.37
_0123_,13.36
_2616_,13.34
_2024_,13.315
Add_Rslt_s3[34],13.3
_0995_,13.3
_1856_,13.3
_0138_,13.28
_1422_,13.28
_2016_,13.28
_0761_,13.27
_2003_,13.26
_0901_,13.24
_0741_,13.22
_1959_,13.22
_1040_,13.21
_0224_,13.2
_0284_,13.2
_0635_,13.18
_2244_,13.18
Sum_s2[113],13.16
_0547_,13.16
_1335_,13.16
_1784_,13.16
_2382_,13.16
_1532_,13.145
_2445_,13.12
_2589_,13.11
_1658_,13.1
_0137_,13.08
_1754_,13.08
_2745_,13.08
Add_Rslt_s3[125],13.06
Add_Rslt_s3[12],13.06
Add_Rslt_s3[152],13.06
Add_Rslt_s3[155],13.06
Add_Rslt_s3[28],13.06
Add_Rslt_s3[37],13.06
Add_Rslt_s3[39],13.06
Add_Rslt_s3[50],13.06
Add_Rslt_s3[53],13.06
Add_Rslt_s3[54],13.06
Add_Rslt_s3[57],13.06
Add_Rslt_s3[59],13.06
Add_Rslt_s3[73],13.06
Add_Rslt_s3[82],13.06
Add_Rslt_s3[96],13.06
Aligned_C_s2[103],13.06
Aligned_C_s2[126],13.06
Aligned_C_s2[128],13.06
Aligned_C_s2[41],13.06
Carry_s2[116],13.06
Carry_s2[134],13.06
Carry_s2[62],13.06
Carry_s2[97],13.06
Result_sign_s3[3],13.06
Sum_s2[100],13.06
Sum_s2[120],13.06
Sum_s2[122],13.06
Sum_s2[28],13.06
Sum_s2[47],13.06
Valid_s3[0],13.06
_2545_,13.06
_2772_,13.06
_1298_,13.04
_2023_,13.04
_2187_,13.04
_1983_,13
_2381_,13
_2459_,13
Carry_s2[66],12.98
_2704_,12.98
_0466_,12.97
_2701_,12.97
_0673_,12.96
_0660_,12.92
_1275_,12.92
_2731_,12.9
_2576_,12.89
_0697_,12.88
_1361_,12.88
_2760_,12.88
_2514_,12.87
_2506_,12.86
_0143_,12.84
_0151_,12.84
_2724_,12.84
Add_Rslt_s3[146],12.82
Add_Rslt_s3[26],12.82
Add_Rslt_s3[40],12.82
_0249_,12.82
_1385_,12.76
_1615_,12.76
_2370_,12.755
_2120_,12.74
_1746_,12.72
_2572_,12.72
Add_Rslt_s3[128],12.7
Add_Rslt_s3[1],12.7
Add_Rslt_s3[21],12.7
Add_Rslt_s3[61],12.7
LZA_CNT_s3[3],12.7
_0720_,12.7
_1885_,12.7
_1456_,12.68
_2402_,12.675
_1349_,12.66
_0573_,12.64
Add_Rslt_s3[80],12.62
Add_Rslt_s3[91],12.62
_0661_,12.62
Carry_s2[145],12.6
Carry_s2[76],12.6
Carry_s2[80],12.6
Sum_s2[36],12.6
Sum_s2[55],12.6
_0385_,12.6
_2526_,12.6
_1767_,12.58
_2541_,12.58
_0751_,12.56
_0365_,12.54
_1424_,12.54
Carry_s2[18],12.53
_0456_,12.52
_2211_,12.52
_2367_,12.52
Carry_s2[128],12.5
Sum_s2[107],12.5
Sum_s2[136],12.5
_0203_,12.5
_1868_,12.5
net299,12.5
_0862_,12.48
_1211_,12.48
_0712_,12.46
_1402_,12.46
_1434_,12.46
_2569_,12.46
_2727_,12.44
_0645_,12.42
_1116_,12.42
_1379_,12.42
_2697_,12.395
Add_Rslt_s3[137],12.38
_2498_,12.38
_0770_,12.37
Add_Rslt_s3[42],12.36
_0192_,12.36
_0575_,12.36
_1327_,12.36
_0159_,12.34
_0839_,12.34
_0905_,12.34
_2005_,12.34
_2497_,12.34
_0026_,12.3
_0315_,12.3
_1032_,12.3
_1388_,12.3
_2510_,12.3
_2596_,12.3
_0462_,12.295
_0217_,12.28
_1189_,12.28
_1786_,12.28
Sum_s2[109],12.27
_0475_,12.26
_0784_,12.26
_2638_,12.26
Aligned_C_s2[22],12.24
Sum_s2[127],12.24
Sum_s2[155],12.24
_0019_,12.24
_1710_,12.24
_1866_,12.24
_2481_,12.24
_0625_,12.23
_0057_,12.22
_1646_,12.22
Aligned_C_s2[29],12.21
_0071_,12.19
_1673_,12.18
_2129_,12.18
Add_Rslt_s3[151],12.16
_0165_,12.16
_2412_,12.16
_2548_,12.16
Add_Rslt_s3[107],12.14
Add_Rslt_s3[121],12.14
Add_Rslt_s3[48],12.14
Add_Rslt_s3[89],12.14
Carry_s2[101],12.14
Carry_s2[127],12.14
Carry_s2[71],12.14
Carry_s2[77],12.14
Carry_s2[86],12.14
LZA_CNT_s3[11],12.14
Sum_s2[158],12.14
Sum_s2[54],12.14
Sum_s2[73],12.14
_0895_,12.14
_0579_,12.13
_0768_,12.12
_2600_,12.11
_0827_,12.1
_1427_,12.1
_0450_,12.08
_0611_,12.08
_0744_,12.06
_1393_,12.06
Sum_s2[153],12.04
Sum_s2[32],12.04
_0124_,12.04
_0480_,12.04
_1862_,12.04
_0383_,12.02
_2723_,12.02
_0852_,12
_1842_,12
_0288_,11.98
_0978_,11.98
_2755_,11.98
_0932_,11.96
_2713_,11.96
_0166_,11.94
_2363_,11.94
_0549_,11.92
_0838_,11.92
_1236_,11.92
_2539_,11.92
_0833_,11.9
_1004_,11.9
_1949_,11.88
_2635_,11.88
_1314_,11.84
_1819_,11.84
_2030_,11.8
_0479_,11.79
Carry_s2[133],11.78
Carry_s2[137],11.78
Carry_s2[31],11.78
Sum_s2[106],11.78
Sum_s2[1],11.78
_1100_,11.78
_0169_,11.76
_0981_,11.74
_1029_,11.74
_1592_,11.74
_2392_,11.74
_2339_,11.72
Add_Rslt_s3[123],11.7
Valid_s3[3],11.7
_0014_,11.7
Add_Rslt_s3[22],11.68
Add_Rslt_s3[9],11.68
Sum_s2[40],11.68
Sum_s2[7],11.68
_1008_,11.68
_1015_,11.68
_0758_,11.66
_0738_,11.64
_0872_,11.64
_2241_,11.64
_0448_,11.62
_1346_,11.62
_1513_,11.62
_2708_,11.62
_0942_,11.61
_0333_,11.605
_0412_,11.6
_1587_,11.6
_1626_,11.6
_2146_,11.6
_1604_,11.58
_2314_,11.58
_2735_,11.58
_0054_,11.54
_1546_,11.54
_1846_,11.54
_2094_,11.54
_2594_,11.54
_2313_,11.5
_0518_,11.46
_1324_,11.46
_0849_,11.44
_0914_,11.44
_0828_,11.43
_0596_,11.42
Carry_s2[140],11.41
_0395_,11.4
_0927_,11.4
_2418_,11.4
_2784_,11.4
_0482_,11.38
_0029_,11.36
_2738_,11.36
_0294_,11.34
_0336_,11.34
_0393_,11.34
_1947_,11.34
Aligned_C_s2[118],11.33
Sum_s2[43],11.32
_0903_,11.32
_1486_,11.32
_2116_,11.32
_1364_,11.3
_1690_,11.3
_2751_,11.3
_0866_,11.28
_0888_,11.28
_1681_,11.28
Add_Rslt_s3[127],11.26
_0734_,11.26
_1711_,11.26
_2347_,11.26
_1836_,11.24
u_complementer.Out\[99\],11.24
_1982_,11.235
Aligned_C_s2[114],11.22
Aligned_C_s2[117],11.22
Aligned_C_s2[133],11.22
Aligned_C_s2[136],11.22
Aligned_C_s2[154],11.22
Aligned_C_s2[17],11.22
Aligned_C_s2[31],11.22
Aligned_C_s2[44],11.22
Aligned_C_s2[57],11.22
Aligned_C_s2[62],11.22
Aligned_C_s2[86],11.22
Carry_s2[22],11.22
Carry_s2[39],11.22
Carry_s2[47],11.22
Carry_s2[60],11.22
Carry_s2[68],11.22
Carry_s2[69],11.22
Carry_s2[85],11.22
Sum_s2[111],11.22
Sum_s2[119],11.22
Sum_s2[11],11.22
Sum_s2[121],11.22
Sum_s2[135],11.22
Sum_s2[18],11.22
Sum_s2[89],11.22
Sum_s2[92],11.22
Sum_s2[95],11.22
_0620_,11.22
_1603_,11.22
_1845_,11.22
_2492_,11.22
_1021_,11.2
_2557_,11.2
_1340_,11.18
net689,11.18
_1749_,11.16
_0094_,11.145
Carry_s2[49],11.14
Sum_s2[41],11.14
Sum_s2[91],11.14
_0775_,11.14
Sum_s2[137],11.12
_0068_,11.12
_0178_,11.12
_1367_,11.12
_1561_,11.12
_1903_,11.12
_2272_,11.12
_0731_,11.1
_1097_,11.1
_0883_,11.08
_1178_,11.08
_2627_,11.07
_2166_,11.06
_0194_,11.04
_0496_,11.04
Aligned_C_s2[144],11.02
Aligned_C_s2[18],11.02
Aligned_C_s2[48],11.02
Carry_s2[41],11.02
Carry_s2[50],11.02
_0013_,11.02
_0459_,11.02
Add_Rslt_s3[104],11
Aligned_C_s2[101],11
_0109_,11
_2141_,11
_0332_,10.98
_2089_,10.98
_0553_,10.96
_2053_,10.96
_0340_,10.92
_2225_,10.92
_1527_,10.9
Aligned_C_s2[156],10.88
_0530_,10.88
_1098_,10.88
_1267_,10.88
_2394_,10.88
_0058_,10.86
_1872_,10.86
_0382_,10.84
_0506_,10.84
_1396_,10.84
_0141_,10.82
_0451_,10.82
_0531_,10.82
_2042_,10.82
_0597_,10.8
_0788_,10.8
_2026_,10.8
_0229_,10.78
_0279_,10.78
_0357_,10.78
_1010_,10.78
_1226_,10.78
_2442_,10.78
Add_Rslt_s3[52],10.76
Aligned_C_s2[106],10.76
Aligned_C_s2[121],10.76
Aligned_C_s2[127],10.76
Aligned_C_s2[138],10.76
Aligned_C_s2[15],10.76
Aligned_C_s2[24],10.76
Aligned_C_s2[37],10.76
Aligned_C_s2[50],10.76
Aligned_C_s2[56],10.76
Aligned_C_s2[79],10.76
Carry_s2[110],10.76
Carry_s2[121],10.76
Carry_s2[123],10.76
Carry_s2[13],10.76
Carry_s2[142],10.76
Carry_s2[148],10.76
Carry_s2[153],10.76
Carry_s2[160],10.76
Carry_s2[28],10.76
Carry_s2[88],10.76
Carry_s2[94],10.76
Sign_AB_s2[0],10.76
Sign_C_s2[3],10.76
Sum_s2[110],10.76
Sum_s2[112],10.76
Sum_s2[124],10.76
Sum_s2[149],10.76
Sum_s2[159],10.76
Sum_s2[17],10.76
Sum_s2[27],10.76
Sum_s2[34],10.76
Valid_s2[3],10.76
Add_Rslt_s3[75],10.75
_0076_,10.74
_0853_,10.74
_2162_,10.74
_2279_,10.74
_2515_,10.74
_2740_,10.74
_1124_,10.73
_0837_,10.72
_1951_,10.72
_0552_,10.7
_1216_,10.7
_2391_,10.7
_1041_,10.695
Carry_s2[117],10.68
Carry_s2[118],10.68
Carry_s2[74],10.68
_2039_,10.68
_2074_,10.675
Carry_s2[4],10.66
_0778_,10.66
_0824_,10.66
_1601_,10.66
_2029_,10.66
_2439_,10.66
_2681_,10.66
_2477_,10.64
_2517_,10.64
_2571_,10.64
_0561_,10.62
_0121_,10.615
_0646_,10.58
_1376_,10.58
_1557_,10.58
_1697_,10.58
Aligned_C_s2[68],10.56
Carry_s2[15],10.56
Carry_s2[6],10.56
Sum_s2[140],10.56
Sum_s2[62],10.56
_0285_,10.54
_0533_,10.52
_0628_,10.52
_0718_,10.52
_1997_,10.52
_2651_,10.52
_2398_,10.5
_2650_,10.5
net736,10.5
_1014_,10.48
_1268_,10.48
_1791_,10.46
_0119_,10.44
_0911_,10.44
_0929_,10.44
Sum_s2[74],10.43
_0287_,10.42
_1089_,10.42
_1447_,10.42
_2085_,10.42
_2323_,10.42
_2403_,10.42
_1409_,10.4
_2666_,10.4
_0042_,10.38
_2501_,10.38
_2726_,10.38
_0556_,10.36
_2242_,10.36
_2378_,10.36
_1366_,10.35
Add_Rslt_s3[114],10.34
Add_Rslt_s3[98],10.34
Prec_s3[1],10.34
_0810_,10.34
_0977_,10.34
_1311_,10.34
_0722_,10.32
_0797_,10.32
_1070_,10.32
_1740_,10.32
_2619_,10.32
Aligned_C_s2[137],10.3
Aligned_C_s2[157],10.3
Aligned_C_s2[19],10.3
Aligned_C_s2[78],10.3
Carry_s2[132],10.3
Carry_s2[138],10.3
Carry_s2[158],10.3
Carry_s2[92],10.3
Sum_s2[64],10.3
_0868_,10.3
_1460_,10.3
Add_Rslt_s3[95],10.29
_0374_,10.28
_1076_,10.28
_1435_,10.28
_1985_,10.28
_0135_,10.26
_0982_,10.26
Carry_s2[33],10.23
Sum_s2[68],10.23
Carry_s2[152],10.22
Carry_s2[46],10.22
Valid_s2[2],10.22
_0170_,10.22
_1113_,10.22
_2235_,10.22
_1492_,10.2
_2407_,10.2
_0006_,10.18
_0503_,10.18
_0409_,10.17
_0546_,10.17
_0565_,10.17
_1941_,10.16
_1965_,10.14
_1727_,10.12
Add_Rslt_s3[97],10.11
Carry_s2[111],10.1
_1210_,10.1
_1968_,10.1
Valid_s3[2],10.08
_0560_,10.08
_2019_,10.08
_2075_,10.08
_1077_,10.07
_0238_,10.06
_0749_,10.06
_0727_,10.04
_2376_,10.04
_2602_,10.02
net733,10
Add_Rslt_s3[64],9.98
_0971_,9.98
_1975_,9.98
_0859_,9.96
_1917_,9.96
_2560_,9.94
_2710_,9.92
_0545_,9.9
_2221_,9.9
Add_Rslt_s3[105],9.88
_0946_,9.88
_1382_,9.88
_0435_,9.86
_0933_,9.86
_1333_,9.86
_1381_,9.86
_1678_,9.86
_1873_,9.86
_2570_,9.86
_2644_,9.85
Add_Rslt_s3[36],9.83
_0970_,9.83
_0539_,9.82
_1336_,9.82
_0316_,9.8
_0595_,9.78
_1800_,9.78
Carry_s2[143],9.77
Aligned_C_s2[3],9.76
Sum_s2[86],9.76
_2043_,9.76
_2474_,9.76
_0418_,9.72
_1273_,9.7
_0040_,9.68
_1984_,9.66
Carry_s2[5],9.64
Carry_s2[70],9.64
Carry_s2[91],9.64
net723,9.64
_0233_,9.62
_2706_,9.62
_2746_,9.62
_1732_,9.595
_0396_,9.58
_0907_,9.58
_1899_,9.58
_2643_,9.58
_2734_,9.58
Aligned_C_s2[148],9.55
Sum_s2[154],9.55
_1720_,9.54
_2707_,9.54
Carry_s2[0],9.53
_0854_,9.53
_1972_,9.52
_2648_,9.52
_0652_,9.5
_1976_,9.5
_0642_,9.48
_1943_,9.48
_2165_,9.48
_2192_,9.48
_2511_,9.48
_1075_,9.46
_0367_,9.44
_1074_,9.44
Add_Rslt_s3[115],9.43
_1394_,9.42
_2659_,9.4
_0818_,9.39
_0142_,9.38
_2104_,9.38
_2687_,9.38
_0189_,9.36
_0551_,9.36
_2041_,9.355
_2431_,9.34
_2447_,9.34
_2743_,9.34
_1348_,9.32
_2741_,9.32
_0550_,9.28
_2092_,9.28
_0291_,9.26
_0735_,9.26
_2140_,9.25
_2054_,9.22
_2470_,9.22
_1104_,9.2
_0245_,9.18
_0362_,9.16
_2194_,9.16
_0613_,9.14
_2608_,9.14
_0443_,9.135
_0366_,9.12
_2220_,9.12
_2155_,9.1
_0213_,9.085
_2065_,9.08
_2787_,9.08
_1122_,9.06
_0126_,9.04
_0512_,9.02
_0622_,9.02
_1107_,9.02
_1878_,9.02
_2058_,9.02
_1086_,9
_0020_,8.98
_2312_,8.98
_2552_,8.98
net731,8.98
Add_Rslt_s3[132],8.96
Add_Rslt_s3[142],8.96
Add_Rslt_s3[41],8.96
Add_Rslt_s3[49],8.96
Add_Rslt_s3[67],8.96
Add_Rslt_s3[74],8.96
_1370_,8.96
_1453_,8.96
_2143_,8.96
net412,8.95
_0562_,8.94
_1869_,8.94
_2035_,8.94
_0935_,8.93
_0025_,8.92
_0370_,8.92
_0407_,8.92
_0426_,8.92
_0980_,8.92
_0392_,8.9
_1345_,8.9
_1952_,8.9
_2069_,8.9
_2087_,8.9
_2219_,8.9
_2603_,8.9
_1631_,8.86
_2458_,8.86
Aligned_C_s2[110],8.84
Aligned_C_s2[113],8.84
Aligned_C_s2[124],8.84
Aligned_C_s2[130],8.84
Aligned_C_s2[140],8.84
Aligned_C_s2[20],8.84
Aligned_C_s2[23],8.84
Aligned_C_s2[26],8.84
Carry_s2[104],8.84
Carry_s2[109],8.84
Carry_s2[113],8.84
Carry_s2[129],8.84
Carry_s2[150],8.84
Carry_s2[162],8.84
Carry_s2[17],8.84
Carry_s2[20],8.84
Carry_s2[23],8.84
Carry_s2[3],8.84
Carry_s2[93],8.84
Sum_s2[104],8.84
Sum_s2[125],8.84
Sum_s2[126],8.84
Sum_s2[133],8.84
Sum_s2[134],8.84
Sum_s2[138],8.84
Sum_s2[151],8.84
Sum_s2[2],8.84
Sum_s2[3],8.84
Sum_s2[51],8.84
Sum_s2[53],8.84
Sum_s2[71],8.84
_2479_,8.84
Carry_s2[119],8.83
_1909_,8.82
_1936_,8.82
_2158_,8.82
_2786_,8.82
net737,8.82
_0580_,8.81
_0925_,8.8
_1251_,8.8
_1421_,8.8
_0147_,8.78
_0855_,8.78
_1023_,8.78
_1111_,8.78
_1405_,8.78
_1541_,8.78
_1841_,8.78
_2765_,8.78
_0517_,8.77
_0430_,8.76
_0381_,8.74
_0416_,8.74
_0897_,8.74
_2763_,8.73
Aligned_C_s2[102],8.72
Aligned_C_s2[111],8.72
Aligned_C_s2[122],8.72
Aligned_C_s2[153],8.72
Aligned_C_s2[160],8.72
Aligned_C_s2[27],8.72
Aligned_C_s2[30],8.72
Aligned_C_s2[36],8.72
Aligned_C_s2[58],8.72
Aligned_C_s2[67],8.72
Aligned_C_s2[74],8.72
Aligned_C_s2[88],8.72
Aligned_C_s2[97],8.72
Carry_s2[154],8.72
Carry_s2[40],8.72
Carry_s2[72],8.72
Carry_s2[83],8.72
Sum_s2[123],8.72
Sum_s2[128],8.72
Sum_s2[146],8.72
Sum_s2[23],8.72
Sum_s2[29],8.72
Sum_s2[33],8.72
Sum_s2[37],8.72
Sum_s2[42],8.72
Sum_s2[50],8.72
Sum_s2[57],8.72
Sum_s2[67],8.72
Sum_s2[70],8.72
Sum_s2[90],8.72
Sum_s2[94],8.72
Sum_s2[9],8.72
_0867_,8.72
_0887_,8.72
_0478_,8.7
_0665_,8.7
_1214_,8.7
