net,length_um
_0175_,37.495
_2285_,37.44
_0095_,37.4
_1206_,37.335
_2278_,37.3
_2048_,37.24
_2035_,37.22
_0696_,37.16
_0722_,37.12
_2421_,37
_3328_,36.96
_2589_,36.78
_2371_,36.76
_3313_,36.62
_1588_,36.58
_2986_,36.56
_0903_,36.54
_2954_,36.54
_1258_,36.46
_0327_,36.42
_0726_,36.42
_3253_,36.42
_3265_,36.32
_0914_,36.26
_0005_,36.18
_0549_,36.16
_0502_,36.12
_0213_,36.1
_2724_,36.08
_3140_,36.06
_1791_,35.88
_0281_,35.6
_2850_,35.48
_3188_,35.48
_1430_,35.4
net725,35.28
_2041_,35.26
_2717_,35.24
_0134_,35.19
_1682_,35.04
_2716_,35.02
_2231_,35
_0867_,34.97
_3215_,34.86
_0904_,34.72
_0399_,34.68
_0448_,34.68
_2339_,34.6
_0401_,34.54
_1580_,34.41
_0304_,34.16
_1264_,34.16
_0974_,34.14
_1417_,34.1
_2445_,34.1
_1867_,34.08
_3064_,34.04
_3139_,33.945
_2765_,33.9
_0419_,33.88
_1974_,33.84
_1863_,33.8
_2692_,33.78
_0259_,33.76
_2817_,33.58
_2094_,33.54
_1667_,33.52
_1875_,33.42
_2921_,33.42
_2258_,33.38
_2454_,33.36
_2190_,33.34
_2268_,33.3
_2003_,33.28
_2656_,33.24
_0467_,33.16
_2226_,33.14
_1700_,33.02
_1725_,33
_3023_,32.94
_0485_,32.9
_3256_,32.9
_2423_,32.86
_3302_,32.58
_0519_,32.5
_1623_,32.5
_3168_,32.45
_1860_,32.39
_3166_,32.38
_0139_,32.3
_1631_,32.28
_1804_,32.26
_2352_,32.26
_1379_,32.25
_1589_,32.22
_1892_,32.22
_1840_,32.16
_0366_,31.91
_1572_,31.88
_2253_,31.87
_1964_,31.86
_0712_,31.78
_1234_,31.78
_2851_,31.78
_3193_,31.78
_1516_,31.76
_3284_,31.66
_1469_,31.64
_2670_,31.62
_0847_,31.6
_2291_,31.54
_0389_,31.52
_1662_,31.43
_1946_,31.39
_0651_,31.38
_2845_,31.36
_0606_,31.335
_1598_,31.32
_1276_,31.3
_0418_,31.28
_1571_,31.28
_2299_,31.26
_2213_,31.24
_3119_,31.04
_0393_,31.02
_0525_,30.94
_0088_,30.92
_1761_,30.9
_2497_,30.9
_0061_,30.76
_1581_,30.72
_3239_,30.7
_2661_,30.66
_2688_,30.62
_0239_,30.5
_1531_,30.5
_3136_,30.5
_2701_,30.48
_2172_,30.445
_2988_,30.4
_1573_,30.38
_3209_,30.38
_0690_,30.34
_2737_,30.34
_1947_,30.32
_1753_,30.3
_2260_,30.28
net49,30.28
_3298_,30.27
_1738_,30.24
_1288_,30.175
_2271_,30.1
_1597_,29.96
_3377_,29.96
_3056_,29.9
_1514_,29.84
_2235_,29.84
_0955_,29.82
_0756_,29.8
_3059_,29.8
_0080_,29.78
_1553_,29.78
_0216_,29.72
_3299_,29.72
_3144_,29.7
_1554_,29.68
_0217_,29.62
_0426_,29.5
_1690_,29.5
_3216_,29.5
_1524_,29.42
_1224_,29.4
_1897_,29.4
_3084_,29.4
_3170_,29.4
_2955_,29.38
_0309_,29.36
_1932_,29.36
_0072_,29.3
_2506_,29.3
_2057_,29.29
_0671_,29.24
_2744_,29.22
_0226_,29.2
_1660_,29.18
_1970_,29.18
_2292_,29.18
_0949_,29.16
_2931_,29.08
_2941_,29.08
_0060_,29.06
_0598_,29
_2004_,29
_0249_,28.98
_2051_,28.9
_0420_,28.88
partial_products_carry_s1[81],28.83
_1393_,28.78
_3097_,28.76
_1511_,28.66
_3407_,28.66
_0768_,28.62
_3052_,28.58
_0286_,28.5
_1289_,28.5
_1720_,28.5
_2842_,28.5
_0660_,28.42
_0115_,28.415
_2601_,28.4
_1183_,28.36
_2389_,28.34
net839,28.3
_1426_,28.3
_0004_,28.26
_2367_,28.24
_3104_,28.24
_1270_,28.18
_3401_,28.18
_0125_,28.14
_0947_,28.06
_3192_,28.06
_0168_,27.98
_0896_,27.94
_2084_,27.94
_1864_,27.88
_1983_,27.88
_3041_,27.8
_0127_,27.79
_0925_,27.56
_1877_,27.52
_0184_,27.485
_1684_,27.48
_2753_,27.42
_2914_,27.42
_2294_,27.34
_1911_,27.28
_1664_,27.24
_1904_,27.2
_0990_,27.18
_1796_,27.18
_1505_,27.14
_0937_,27.08
_3217_,27.065
_0279_,27
_2928_,26.98
_0617_,26.96
_0011_,26.925
_1045_,26.9
_1205_,26.88
_1378_,26.84
_1391_,26.78
_0087_,26.76
_0883_,26.76
_0963_,26.72
_1278_,26.72
_0783_,26.7
_2137_,26.64
_2682_,26.64
_1226_,26.61
_1283_,26.48
_2561_,26.34
_1242_,26.32
_1320_,26.26
_3228_,26.26
_2952_,26.25
_2337_,26.24
_0656_,26.22
_3128_,26.2
_1085_,26.08
_1287_,25.98
_1913_,25.98
_2415_,25.98
_0873_,25.96
_1898_,25.96
_0487_,25.94
_0310_,25.92
_0093_,25.9
_0442_,25.86
_1884_,25.86
_2173_,25.86
_1369_,25.84
_2018_,25.84
_1576_,25.82
_1092_,25.775
_3076_,25.74
_3235_,25.535
_2789_,25.5
_1645_,25.46
_1883_,25.44
_0444_,25.4
_0935_,25.4
_1643_,25.34
_2435_,25.34
_2937_,25.32
_3175_,25.24
_1552_,25.22
_1475_,25.2
_3117_,25.165
_2362_,25.16
_2505_,25.14
_1468_,25.12
_1675_,25.09
_1638_,25.06
_2329_,25.06
_2161_,25.04
_0443_,25.02
_0136_,24.98
_2572_,24.98
_1931_,24.92
_1805_,24.9
_0189_,24.88
_2234_,24.88
_2945_,24.86
_2662_,24.82
_0513_,24.81
_1123_,24.78
_1540_,24.76
_1683_,24.72
_2342_,24.6
_2386_,24.6
_1930_,24.52
_1658_,24.515
_0638_,24.45
_3226_,24.42
_0097_,24.38
_1208_,24.38
_3100_,24.38
_1724_,24.34
_1153_,24.32
_1517_,24.315
_3133_,24.3
_1559_,24.28
_0188_,24.2
_3280_,24.195
Aligned_C_s1[71],24.12
_3244_,24.1
_2577_,23.96
_1216_,23.92
_0674_,23.84
Aligned_C_s2[53],23.76
_0431_,23.71
_2034_,23.68
_0284_,23.665
_0154_,23.62
_1115_,23.62
_3138_,23.62
_2317_,23.6
_2575_,23.6
_0985_,23.585
_2816_,23.58
_1099_,23.56
_1636_,23.54
_2917_,23.54
_3406_,23.52
_1928_,23.51
_3171_,23.5
_3232_,23.48
_3247_,23.48
_1714_,23.465
_1474_,23.44
_2781_,23.44
Aligned_C_s1[99],23.36
_0305_,23.3
_0385_,23.3
_2336_,23.16
_0086_,23.08
_0427_,23.06
_1147_,23.04
_2689_,23.04
_2822_,23.04
_2916_,23
_1481_,22.98
_1850_,22.96
_1149_,22.94
_1232_,22.94
_3367_,22.88
_0030_,22.86
_2547_,22.84
net844,22.72
_2072_,22.68
_2119_,22.6
_0639_,22.58
_0695_,22.58
_2422_,22.58
_2534_,22.58
_0176_,22.56
_2113_,22.52
_1496_,22.5
_0200_,22.49
_2288_,22.48
_2069_,22.46
_1497_,22.38
_1778_,22.38
_0167_,22.34
_1370_,22.3
_2272_,22.28
_1328_,22.24
_1648_,22.24
_2804_,22.22
Aligned_C_s1[15],22.21
_3211_,22.18
_2919_,22.16
net768,22.09
_1958_,22.09
_2578_,22.08
_1592_,22.06
_1950_,22.06
_0323_,22.055
_1755_,22.04
net18,22.02
_2628_,22
_0265_,21.96
net735,21.95
_1070_,21.92
_1067_,21.9
_1221_,21.9
_3333_,21.82
_0423_,21.8
_1254_,21.74
Aligned_C_s1[113],21.73
_0811_,21.72
_2820_,21.72
_3055_,21.72
_2908_,21.66
_0181_,21.61
_0373_,21.6
_3324_,21.58
_2587_,21.54
_1539_,21.52
_0128_,21.51
_2772_,21.5
_0499_,21.48
_1461_,21.48
_1002_,21.46
_1162_,21.46
_1792_,21.46
_2502_,21.46
_0124_,21.44
_1106_,21.44
_2686_,21.44
_1415_,21.42
_0221_,21.38
_0408_,21.38
_1280_,21.3
_1513_,21.3
_1780_,21.3
_0500_,21.28
_0574_,21.28
_0627_,21.26
_0861_,21.24
_2985_,21.22
_0130_,21.18
_1101_,21.12
_2666_,21.12
net658,21.01
_1853_,20.975
_3143_,20.96
_0681_,20.94
Aligned_C_s2[0],20.92
_0902_,20.9
_3314_,20.9
_1080_,20.88
_2858_,20.84
_3046_,20.84
_1681_,20.78
_1385_,20.76
_2909_,20.74
_3044_,20.74
_2863_,20.72
_3115_,20.72
_0406_,20.68
_2927_,20.64
net724,20.64
_1899_,20.62
net954,20.62
Aligned_C_s2[44],20.59
_1250_,20.58
_3179_,20.58
_3241_,20.58
_0357_,20.52
_2821_,20.52
_1339_,20.48
_1266_,20.46
_2130_,20.46
_0068_,20.44
_0785_,20.44
_1922_,20.42
_3223_,20.32
_1269_,20.3
_1591_,20.3
_2054_,20.3
_1185_,20.28
_1879_,20.28
_0162_,20.26
_2061_,20.26
_3107_,20.24
_1214_,20.23
_2040_,20.22
_1519_,20.2
_1763_,20.2
_1737_,20.18
_3040_,20.18
_0205_,20.16
_1325_,20.16
_3113_,20.16
_0542_,20.12
_1668_,20.12
_2473_,20.12
Aligned_C_s2[111],20.11
_1390_,20.08
_2140_,20.08
_2634_,20.08
_2934_,19.95
_3049_,19.94
_0010_,19.935
_0064_,19.9
_0421_,19.9
_1717_,19.86
_2184_,19.74
_2225_,19.74
_2873_,19.74
_3342_,19.74
_2038_,19.72
_2660_,19.66
_3178_,19.66
_2198_,19.64
_0813_,19.63
_0173_,19.62
_3068_,19.6
_2778_,19.58
Aligned_C_s2[141],19.56
_0277_,19.56
_1482_,19.56
_2131_,19.54
_0727_,19.52
_0837_,19.52
_2313_,19.52
_2521_,19.5
_1535_,19.48
_0886_,19.46
_2697_,19.455
_2013_,19.44
_0926_,19.42
_2351_,19.42
_0836_,19.415
_0649_,19.4
_2923_,19.4
_3204_,19.4
_2832_,19.38
_2284_,19.36
_1437_,19.32
_0014_,19.28
_0522_,19.28
_2254_,19.28
_2263_,19.28
net568,19.28
_3390_,19.26
_1355_,19.2
_2047_,19.2
_1969_,19.08
_2465_,19.08
_1501_,19.04
_1130_,19.02
_2295_,19
_1377_,18.97
_2009_,18.96
_0666_,18.94
_1817_,18.94
_0461_,18.93
Aligned_C_s1[161],18.92
_1404_,18.92
_3088_,18.92
_2853_,18.9
_0232_,18.86
_0250_,18.86
_0841_,18.86
_2675_,18.82
net912,18.8
_1439_,18.78
_3073_,18.78
_2499_,18.7
_1759_,18.66
_3206_,18.66
_2808_,18.62
_1375_,18.6
_0600_,18.58
_0636_,18.58
_2327_,18.57
_1327_,18.56
_3285_,18.56
partial_products_carry_s1[4],18.55
_2001_,18.54
_2554_,18.54
_1926_,18.525
_0359_,18.52
_2983_,18.52
_3213_,18.44
_1781_,18.38
_1929_,18.36
_1722_,18.32
_0126_,18.3
_1343_,18.295
_0611_,18.28
_1004_,18.28
_2124_,18.28
_1402_,18.26
_1770_,18.26
_1733_,18.24
_2912_,18.24
_1444_,18.22
partial_products_sum_s1[76],18.22
_1512_,18.2
_1161_,18.16
_2605_,18.16
_0486_,18.14
_1023_,18.14
_2494_,18.1
_0105_,18.02
_2875_,17.98
_0297_,17.94
_2827_,17.94
_0215_,17.86
_1944_,17.86
_2812_,17.83
_1666_,17.82
_2417_,17.82
_0283_,17.805
_2691_,17.8
_2926_,17.8
_2236_,17.74
Sum_s2[69],17.72
_1706_,17.72
_2870_,17.7
_1862_,17.68
_2125_,17.68
_1243_,17.675
Sum_s2[113],17.64
_0003_,17.64
_2876_,17.64
_3091_,17.64
net875,17.62
_1491_,17.6
_2049_,17.6
_3383_,17.6
Aligned_C_s2[112],17.58
_2818_,17.5
_0261_,17.48
_0386_,17.48
_2854_,17.46
_3105_,17.46
_1819_,17.4
_2315_,17.32
_3152_,17.3
_1565_,17.28
_0594_,17.24
_3380_,17.22
_1144_,17.2
_3176_,17.18
_1174_,17.12
_2444_,17.12
_1715_,17.1
_1357_,17.02
_2196_,17.01
_0285_,17.005
partial_products_sum_s1[18],17
_1383_,16.98
_1741_,16.98
_0400_,16.94
_0477_,16.94
_1213_,16.94
_1396_,16.94
_2890_,16.92
_1282_,16.9
_2889_,16.86
_2932_,16.855
_0999_,16.82
_1082_,16.82
_1406_,16.82
_1768_,16.82
_0661_,16.8
_0995_,16.8
_2871_,16.8
_0164_,16.76
net940,16.74
_1148_,16.74
_1522_,16.74
_1721_,16.74
_2146_,16.72
_3249_,16.7
_0103_,16.68
_2813_,16.68
_1160_,16.64
_1979_,16.64
_3003_,16.64
_1086_,16.62
_0693_,16.6
_1876_,16.6
net891,16.58
_1373_,16.58
_0473_,16.56
_1976_,16.56
_2698_,16.56
Sum_s2[79],16.54
_1139_,16.54
_3194_,16.54
_3392_,16.54
partial_products_carry_s1[94],16.54
Aligned_C_s1[66],16.52
_0187_,16.52
_1037_,16.52
_3142_,16.495
_3110_,16.46
_0337_,16.44
_1655_,16.44
_2437_,16.44
_2522_,16.42
_2556_,16.42
_1368_,16.4
_3086_,16.4
ProdASC_s1[37],16.38
_1172_,16.38
_3071_,16.38
_0369_,16.36
Sum_s2[92],16.34
_1652_,16.34
_1998_,16.34
net936,16.32
_0719_,16.32
_0891_,16.32
net887,16.3
_0621_,16.3
_1073_,16.3
_1632_,16.3
_2189_,16.265
_0219_,16.26
net806,16.24
partial_products_carry_s1[14],16.24
partial_products_carry_s1[66],16.24
partial_products_sum_s1[6],16.24
_1010_,16.2
_2269_,16.2
_0144_,16.18
_0744_,16.16
_3210_,16.16
_0490_,16.14
_0572_,16.14
_1108_,16.12
_2588_,16.12
_0496_,16.08
net798,16.06
_1093_,16.06
_1218_,16.06
_1424_,16.06
_1182_,16.04
_1843_,16.04
Aligned_C_s2[152],16.02
Aligned_C_s2[2],16.02
Aligned_C_s2[54],16.02
Aligned_C_s2[95],16.02
_1925_,16
_1420_,15.94
_1319_,15.92
_1427_,15.9
_1453_,15.9
partial_products_sum_s1[102],15.9
_0222_,15.88
_0676_,15.88
_1284_,15.88
_1097_,15.86
_0254_,15.84
_2856_,15.82
_3156_,15.82
_1272_,15.8
Aligned_C_s1[91],15.78
Aligned_C_s2[41],15.78
net733,15.78
net820,15.78
ProdASC_s1[2],15.78
partial_products_carry_s1[47],15.78
partial_products_sum_s1[7],15.78
_1248_,15.715
Aligned_C_s2[130],15.7
Aligned_C_s2[56],15.7
_1170_,15.7
_1905_,15.7
_3214_,15.7
Aligned_C_s2[76],15.66
_0387_,15.64
_1094_,15.62
_0166_,15.6
_1054_,15.6
_0329_,15.56
_1323_,15.56
_1906_,15.555
Aligned_C_s2[135],15.54
_2111_,15.54
_0282_,15.52
_1062_,15.5
_1921_,15.495
net817,15.48
_1195_,15.46
_3173_,15.45
_0098_,15.43
Aligned_C_s2[37],15.42
_1458_,15.42
_2711_,15.42
_1013_,15.4
_3399_,15.395
_2065_,15.38
_2177_,15.38
_2925_,15.38
net939,15.36
Sum_s2[55],15.36
_3260_,15.36
_1194_,15.34
Aligned_C_s1[107],15.32
Aligned_C_s1[37],15.32
net895,15.32
_1561_,15.3
_2950_,15.3
_3224_,15.3
_1181_,15.28
_1279_,15.28
_0202_,15.26
_1526_,15.26
_2143_,15.26
_3361_,15.26
Aligned_C_s2[145],15.24
Aligned_C_s2[97],15.24
Valid_s1[1],15.24
partial_products_sum_s1[12],15.24
_0084_,15.22
_1695_,15.22
_3174_,15.14
_2792_,15.12
Aligned_C_s2[93],15.1
_3231_,15.08
_2663_,15.06
_0138_,15.04
_2312_,15.04
_0214_,15.02
_3060_,15.02
_3108_,15.02
_0063_,15.01
_2953_,15
_0201_,14.98
_2314_,14.96
_0129_,14.94
_2204_,14.94
_0930_,14.93
_0375_,14.92
_2982_,14.92
Aligned_C_s2[114],14.9
Sign_C_s2[1],14.9
Sum_s2[102],14.9
Sum_s2[135],14.9
Sum_s2[146],14.9
_0326_,14.9
_0734_,14.88
Aligned_C_s1[148],14.86
_1460_,14.82
_2335_,14.8
_3261_,14.8
Sum_s2[94],14.78
_1050_,14.76
_2347_,14.76
_2767_,14.76
_1760_,14.7
_1956_,14.7
_2843_,14.7
partial_products_sum_s1[32],14.68
_1794_,14.66
Aligned_C_s2[121],14.64
Aligned_C_s2[39],14.64
Sum_s2[63],14.64
Aligned_C_s1[93],14.62
_1329_,14.58
_0178_,14.56
_2030_,14.56
ProdASC_s1[17],14.54
_0132_,14.54
_0941_,14.54
_2967_,14.54
partial_products_sum_s1[62],14.54
_1574_,14.52
partial_products_sum_s1[14],14.52
_0838_,14.48
Aligned_C_s1[110],14.47
_2971_,14.47
Sum_s2[136],14.44
Sum_s2[160],14.44
_0411_,14.44
_0407_,14.425
_1495_,14.42
Aligned_C_s1[44],14.4
net843,14.4
net855,14.4
net860,14.4
net865,14.4
net764,14.4
net906,14.4
net937,14.4
net896,14.4
_0298_,14.4
partial_products_carry_s1[13],14.4
net728,14.4
_1527_,14.38
_2643_,14.38
Aligned_C_s1[154],14.36
Aligned_C_s1[95],14.36
Aligned_C_s1[26],14.34
_0092_,14.34
_0429_,14.32
_1953_,14.32
partial_products_carry_s1[19],14.32
Aligned_C_s1[0],14.31
Aligned_C_s2[60],14.3
_0270_,14.3
_0982_,14.3
_2105_,14.3
_0018_,14.22
_0325_,14.2
_0370_,14.2
_1344_,14.2
_0100_,14.19
_1442_,14.14
Aligned_C_s1[82],14.13
partial_products_carry_s1[53],14.13
_0526_,14.12
net832,14.1
_0299_,14.1
_3161_,14.1
Aligned_C_s1[39],14.08
_2135_,14.08
partial_products_sum_s1[53],14.08
partial_products_sum_s1[85],14.08
_0076_,14.04
_2825_,14.02
_0263_,14
_1523_,14
_1547_,14
_1671_,14
Aligned_C_s2[109],13.98
Aligned_C_s2[82],13.98
Sum_s2[57],13.98
_0111_,13.96
PD2_mode_s1,13.94
Valid_s1[3],13.94
partial_products_carry_s1[1],13.94
partial_products_carry_s1[89],13.94
partial_products_carry_s1[8],13.94
partial_products_sum_s1[46],13.94
_0954_,13.9
partial_products_sum_s1[58],13.9
net861,13.86
net731,13.86
partial_products_carry_s1[92],13.86
partial_products_sum_s1[4],13.86
partial_products_sum_s1[65],13.86
_2248_,13.84
_0378_,13.82
partial_products_carry_s1[82],13.82
_1017_,13.8
Aligned_C_s1[152],13.78
net871,13.76
_2283_,13.76
_2791_,13.74
_3042_,13.74
Aligned_C_s2[157],13.72
Prec_s2[1],13.72
_1808_,13.72
_0322_,13.71
_2541_,13.7
_3398_,13.675
Sum_s2[107],13.66
_2582_,13.66
Aligned_C_s2[117],13.64
Aligned_C_s2[34],13.64
Aligned_C_s2[90],13.64
ProdASC_s1[53],13.62
_0120_,13.62
_0814_,13.62
_2725_,13.62
_2748_,13.62
partial_products_carry_s1[108],13.62
partial_products_sum_s1[93],13.62
partial_products_sum_s1[98],13.62
_0278_,13.6
_1158_,13.6
_3067_,13.6
_3118_,13.6
_1384_,13.58
_0293_,13.56
_1229_,13.56
_1256_,13.56
_3412_,13.56
_1807_,13.54
_3159_,13.54
net859,13.52
net905,13.52
net898,13.52
_0844_,13.52
_3134_,13.52
_0016_,13.5
_1098_,13.5
_1360_,13.5
_2852_,13.485
Aligned_C_s1[43],13.48
Aligned_C_s1[46],13.48
Aligned_C_s1[72],13.48
Aligned_C_s2[19],13.48
Sign_C_s1[2],13.48
_1432_,13.48
partial_products_carry_s1[100],13.48
partial_products_carry_s1[34],13.48
partial_products_carry_s1[42],13.48
partial_products_carry_s1[5],13.48
partial_products_carry_s1[67],13.48
partial_products_sum_s1[55],13.48
partial_products_sum_s1[86],13.48
partial_products_sum_s1[94],13.48
_0753_,13.46
_2907_,13.46
_3364_,13.44
_1464_,13.42
_1590_,13.42
_2112_,13.42
Aligned_C_s1[105],13.4
Aligned_C_s1[122],13.4
Aligned_C_s1[41],13.4
Aligned_C_s1[81],13.4
Aligned_C_s2[6],13.4
net866,13.4
ProdASC_s1[1],13.4
ProdASC_s1[3],13.4
Sum_s2[129],13.4
Sum_s2[73],13.4
_2738_,13.4
_2810_,13.4
partial_products_carry_s1[106],13.4
partial_products_carry_s1[109],13.4
partial_products_carry_s1[44],13.4
partial_products_sum_s1[109],13.4
partial_products_sum_s1[97],13.4
_0733_,13.38
_2377_,13.38
_2136_,13.355
net858,13.32
Sum_s2[66],13.32
Sum_s2[153],13.3
_1483_,13.28
Sum_s2[75],13.27
_1537_,13.26
_1587_,13.2
net847,13.18
net751,13.18
_3130_,13.16
Aligned_C_s1[137],13.14
_2707_,13.14
partial_products_carry_s1[102],13.14
partial_products_carry_s1[35],13.14
_2563_,13.12
_0973_,13.1
_1251_,13.1
net854,13.06
net821,13.06
net826,13.06
net827,13.06
net915,13.06
Valid_s2[2],13.06
_1563_,13.06
net785,13.04
_1345_,13.03
ProdASC_s1[20],13.02
partial_products_sum_s1[31],13.02
net955,13.02
_1111_,12.99
_2972_,12.98
_0888_,12.96
Aligned_C_s1[49],12.94
Aligned_C_s1[83],12.94
net770,12.94
_1188_,12.92
_1249_,12.92
_2859_,12.88
Aligned_C_s1[80],12.86
_1003_,12.86
partial_products_sum_s1[30],12.86
_0425_,12.84
_2471_,12.84
_2649_,12.84
_0465_,12.82
Aligned_C_s2[136],12.8
Valid_s2[3],12.8
_1968_,12.8
_1076_,12.78
_3191_,12.78
_0503_,12.74
net790,12.72
_0440_,12.72
_2867_,12.72
Aligned_C_s1[30],12.7
Aligned_C_s1[9],12.7
Aligned_C_s2[150],12.7
net813,12.7
_1610_,12.7
_1916_,12.69
_2958_,12.66
_2739_,12.64
Aligned_C_s2[20],12.62
Sum_s2[151],12.62
_1117_,12.62
_1541_,12.62
_1782_,12.62
_2044_,12.62
_1275_,12.61
Aligned_C_s2[158],12.6
Aligned_C_s2[29],12.6
Aligned_C_s2[61],12.6
Aligned_C_s2[67],12.6
Sign_C_s2[3],12.6
Sum_s2[101],12.6
Sum_s2[127],12.6
_0330_,12.6
_2806_,12.59
_2101_,12.58
_2180_,12.58
_0550_,12.56
_1421_,12.54
_1578_,12.54
_2006_,12.54
partial_products_sum_s1[1],12.52
Aligned_C_s1[147],12.5
_1028_,12.5
_1059_,12.5
_1909_,12.5
_2466_,12.5
ProdASC_s1[5],12.48
Sum_s2[110],12.48
Sum_s2[124],12.48
_0180_,12.48
_1530_,12.48
partial_products_carry_s1[6],12.48
_1295_,12.47
_0186_,12.44
_3021_,12.42
_0236_,12.4
_3310_,12.4
partial_products_carry_s1[83],12.4
_2219_,12.38
partial_products_sum_s1[61],12.38
_1525_,12.36
_1776_,12.34
_1799_,12.34
_0185_,12.3
_1985_,12.3
_2700_,12.28
_0507_,12.26
_1324_,12.26
_1441_,12.24
_1866_,12.24
partial_products_carry_s1[20],12.24
partial_products_carry_s1[32],12.24
partial_products_carry_s1[62],12.24
_1570_,12.22
_2915_,12.22
Aligned_C_s2[124],12.16
Aligned_C_s2[42],12.16
Sum_s2[149],12.16
Sum_s2[60],12.16
Sum_s2[80],12.16
PD_mode_s2,12.14
Sum_s2[158],12.14
Sum_s2[58],12.14
_2395_,12.14
_3411_,12.14
_0527_,12.1
_3057_,12.1
_0424_,12.08
_2453_,12.08
_1428_,12.06
Aligned_C_s1[89],12.04
_0890_,12.04
_1350_,12.04
_2477_,12.04
_2809_,12.04
_0308_,12.03
Aligned_C_s1[118],12.02
Aligned_C_s1[133],12.02
Aligned_C_s1[139],12.02
Aligned_C_s1[158],12.02
Aligned_C_s1[29],12.02
Aligned_C_s1[67],12.02
partial_products_sum_s1[64],12.02
_1133_,12
_0760_,11.97
_2918_,11.96
net793,11.94
_0170_,11.94
_2486_,11.94
_1719_,11.92
_1870_,11.92
_1388_,11.86
_2187_,11.84
_2369_,11.82
partial_products_carry_s1[7],11.82
Aligned_C_s2[138],11.8
Aligned_C_s2[159],11.8
Aligned_C_s2[33],11.8
Aligned_C_s2[57],11.8
Aligned_C_s2[72],11.8
Aligned_C_s2[89],11.8
Aligned_C_s2[91],11.8
Sign_AB_s2[0],11.8
Sum_s2[126],11.8
Sum_s2[138],11.8
Sum_s2[159],11.8
Sum_s2[83],11.8
Sum_s2[97],11.8
Sum_s2[98],11.8
_0938_,11.8
Aligned_C_s1[115],11.78
Aligned_C_s1[22],11.78
Aligned_C_s1[52],11.78
Aligned_C_s1[70],11.78
Prec_s1[0],11.78
_1775_,11.78
partial_products_carry_s1[107],11.78
partial_products_carry_s1[52],11.78
partial_products_carry_s1[71],11.78
partial_products_carry_s1[78],11.78
_1307_,11.77
_2807_,11.725
net952,11.72
_1593_,11.7
Aligned_C_s2[107],11.68
Aligned_C_s2[74],11.68
Aligned_C_s2[7],11.68
net831,11.68
net857,11.68
net862,11.68
net867,11.68
net874,11.68
net879,11.68
net747,11.68
net765,11.68
net776,11.68
net778,11.68
net780,11.68
net782,11.68
net787,11.68
net792,11.68
net799,11.68
net814,11.68
net819,11.68
net824,11.68
Sum_s2[105],11.68
Sum_s2[112],11.68
net903,11.68
net914,11.68
net933,11.68
Sum_s2[59],11.68
Sum_s2[95],11.68
_2998_,11.64
_0899_,11.62
_1372_,11.62
Aligned_C_s1[153],11.6
_0907_,11.58
_2977_,11.58
Aligned_C_s1[106],11.56
Aligned_C_s1[142],11.56
Aligned_C_s1[155],11.56
Aligned_C_s1[28],11.56
Aligned_C_s1[3],11.56
Aligned_C_s1[58],11.56
Aligned_C_s1[73],11.56
ProdASC_s1[16],11.56
ProdASC_s1[18],11.56
Sign_AB_s1[1],11.56
partial_products_carry_s1[27],11.56
partial_products_carry_s1[56],11.56
partial_products_carry_s1[64],11.56
partial_products_carry_s1[85],11.56
partial_products_sum_s1[27],11.56
partial_products_sum_s1[38],11.56
partial_products_sum_s1[83],11.56
_1810_,11.52
_2946_,11.52
net845,11.51
_0228_,11.5
_2678_,11.5
Aligned_C_s1[24],11.48
net882,11.48
net756,11.48
partial_products_carry_s1[91],11.48
partial_products_sum_s1[34],11.48
partial_products_sum_s1[42],11.48
_0112_,11.46
_0715_,11.46
_1187_,11.46
_1935_,11.46
_2474_,11.46
_2769_,11.46
_3111_,11.45
Sum_s2[108],11.44
_0571_,11.44
_1071_,11.44
_0197_,11.42
_1192_,11.42
_1772_,11.38
_1484_,11.36
_1900_,11.36
_2216_,11.36
_2961_,11.36
Aligned_C_s2[128],11.34
Aligned_C_s2[38],11.34
Aligned_C_s2[84],11.34
net842,11.34
net846,11.34
net749,11.34
net755,11.34
net777,11.34
net788,11.34
net803,11.34
net921,11.34
net894,11.34
net923,11.34
net899,11.34
_1061_,11.32
_3177_,11.32
_3189_,11.32
_0819_,11.28
Aligned_C_s2[69],11.26
Sum_s2[144],11.26
Sum_s2[56],11.26
_1021_,11.26
_2844_,11.26
Aligned_C_s2[48],11.24
_0169_,11.24
_1980_,11.24
Sum_s2[70],11.22
_2252_,11.22
_1381_,11.16
Aligned_C_s1[117],11.14
partial_products_carry_s1[21],11.14
_3245_,11.12
Aligned_C_s1[111],11.1
Aligned_C_s1[127],11.1
Aligned_C_s1[128],11.1
Aligned_C_s1[135],11.1
Aligned_C_s1[144],11.1
Aligned_C_s1[27],11.1
Aligned_C_s1[32],11.1
Aligned_C_s1[33],11.1
Aligned_C_s1[65],11.1
Aligned_C_s1[75],11.1
Aligned_C_s1[90],11.1
Aligned_C_s1[97],11.1
PD4_mode_s1,11.1
Prec_s1[1],11.1
ProdASC_s1[21],11.1
ProdASC_s1[34],11.1
ProdASC_s1[35],11.1
Sticky_C_s1[1],11.1
_1502_,11.1
_2267_,11.1
partial_products_carry_s1[65],11.1
partial_products_carry_s1[68],11.1
partial_products_carry_s1[75],11.1
partial_products_carry_s1[80],11.1
partial_products_carry_s1[9],11.1
partial_products_sum_s1[103],11.1
partial_products_sum_s1[19],11.1
partial_products_sum_s1[29],11.1
