net,length_um
_07439_,12.88
_09262_,12.88
_16831_,12.88
_18794_,12.88
_19733_,12.88
_20663_,12.865
Valid_out[1],12.86
_02778_,12.86
_04483_,12.86
_07939_,12.86
_09904_,12.86
_14459_,12.86
_16060_,12.86
_17670_,12.86
_18223_,12.86
u_stage1.partial_products_carry_w\[63\],12.86
u_stage3.Sum\[144\],12.86
_05390_,12.855
_10707_,12.85
u_stage3.Add_Rslt_mag\[155\],12.845
_02502_,12.84
_02925_,12.84
_04092_,12.84
_04887_,12.84
_05935_,12.84
_08595_,12.84
_15300_,12.84
_15949_,12.84
_18194_,12.835
_20870_,12.835
_15225_,12.83
_02540_,12.82
_05553_,12.82
_11126_,12.82
_14592_,12.82
_19169_,12.82
_07384_,12.81
_02581_,12.8
_03324_,12.8
_03646_,12.8
_04796_,12.8
_05135_,12.8
_05957_,12.8
_06697_,12.8
_09981_,12.8
_10355_,12.8
_10631_,12.8
_17663_,12.8
_10959_,12.79
_04318_,12.78
_07233_,12.78
_17779_,12.78
_18589_,12.78
_20916_,12.78
net489,12.78
_05104_,12.775
_01231_,12.76
_04056_,12.76
_07257_,12.76
_09096_,12.76
_11276_,12.76
_13910_,12.76
_14868_,12.76
_15360_,12.76
_04531_,12.75
_01703_,12.74
_04172_,12.74
_09330_,12.74
_10714_,12.74
_12361_,12.74
_12738_,12.74
_13121_,12.74
_17595_,12.74
_03635_,12.72
_08316_,12.72
_09560_,12.72
_18013_,12.72
_18799_,12.72
_00293_,12.7
_02151_,12.7
_02641_,12.7
_04075_,12.7
_04683_,12.7
_06084_,12.7
_08240_,12.7
_08570_,12.7
_09111_,12.7
_10316_,12.7
_12999_,12.7
_13015_,12.7
_15864_,12.7
_15965_,12.7
_16484_,12.7
_16674_,12.7
_17038_,12.7
_18474_,12.7
_20973_,12.7
u_stage1.partial_products_carry_w\[80\],12.7
u_stage1.partial_products_sum_w\[43\],12.7
clknet_leaf_71_clk,12.7
net537,12.7
net563,12.7
_00356_,12.68
_03526_,12.68
_04813_,12.68
_05577_,12.68
_07016_,12.68
_08463_,12.68
_08973_,12.68
_15006_,12.68
_15946_,12.68
_01101_,12.66
_01385_,12.66
_01396_,12.66
_01689_,12.66
_02064_,12.66
_02201_,12.66
_07854_,12.66
_09288_,12.66
_13861_,12.66
_17471_,12.66
_19266_,12.66
_04770_,12.655
_00747_,12.64
_01628_,12.64
_03189_,12.64
_04077_,12.64
_04205_,12.64
_09359_,12.64
_09856_,12.64
_10616_,12.64
_14482_,12.64
_15748_,12.64
_17989_,12.64
_18556_,12.64
u_stage1.partial_products_carry\[88\],12.64
u_stage1.u_multiplier.dp_c0_lo\[22\],12.64
u_stage3.Sum\[135\],12.64
_00966_,12.62
_03128_,12.62
_05138_,12.62
_06214_,12.62
_10041_,12.62
_10186_,12.62
_10608_,12.62
_12124_,12.62
_14537_,12.62
_15586_,12.62
_18397_,12.62
_20129_,12.62
u_stage1.partial_products_sum\[107\],12.62
_00065_,12.6
_00360_,12.6
_02476_,12.6
_04906_,12.6
_05860_,12.6
_13282_,12.6
_17065_,12.6
_17563_,12.6
_18692_,12.6
_00885_,12.58
_01858_,12.58
_01940_,12.58
_02013_,12.58
_03115_,12.58
_04940_,12.58
_05148_,12.58
_06549_,12.58
_08031_,12.58
_08825_,12.58
_09080_,12.58
_09360_,12.58
_09542_,12.58
_09847_,12.58
_12413_,12.58
_13000_,12.58
_14066_,12.58
_17184_,12.58
_19993_,12.58
_20156_,12.58
_21250_,12.58
u_stage3.Sum\[84\],12.58
net560,12.58
_01133_,12.56
_02150_,12.56
_02385_,12.56
_03709_,12.56
_06074_,12.56
_08805_,12.56
_10372_,12.56
_10497_,12.56
_12612_,12.56
_16178_,12.56
u_stage1.partial_products_carry_w\[78\],12.56
u_stage1.u_multiplier.dp_c0_hi\[2\],12.56
u_stage3.Sum\[155\],12.56
_18137_,12.55
_01047_,12.54
_01063_,12.54
_01391_,12.54
_01440_,12.54
_02379_,12.54
_02542_,12.54
_03644_,12.54
_07453_,12.54
_07845_,12.54
_09841_,12.54
_12176_,12.54
_12353_,12.54
_12373_,12.54
_19355_,12.54
_19515_,12.54
u_stage1.partial_products_sum\[63\],12.54
u_stage3.Sum\[69\],12.54
_08709_,12.52
_11050_,12.52
_16935_,12.52
_17223_,12.52
u_stage3.Sum\[154\],12.52
B_in[18],12.5
B_in[57],12.5
C_in[36],12.5
_00711_,12.5
_01361_,12.5
_01541_,12.5
_02895_,12.5
_07031_,12.5
_10342_,12.5
_11038_,12.5
_11117_,12.5
_11288_,12.5
_14641_,12.5
_14810_,12.5
_18663_,12.5
_19278_,12.5
_19909_,12.5
_20481_,12.5
u_stage1.partial_products_carry\[87\],12.5
_00631_,12.48
_01297_,12.48
_05421_,12.48
_05441_,12.48
_05812_,12.48
_06176_,12.48
_09188_,12.48
_10674_,12.48
_11048_,12.48
_14405_,12.48
_15433_,12.48
_16041_,12.48
_17548_,12.48
_20679_,12.48
_01533_,12.46
_02260_,12.46
_05156_,12.46
_05945_,12.46
_09519_,12.46
_16033_,12.46
_17492_,12.46
_20176_,12.46
u_stage1.partial_products_sum\[30\],12.46
_18245_,12.455
_06150_,12.45
_04253_,12.44
_06010_,12.44
_06270_,12.44
_07775_,12.44
_08152_,12.44
_08634_,12.44
_12075_,12.44
_12728_,12.44
_13913_,12.44
_15563_,12.44
_20215_,12.44
_21238_,12.44
_21266_,12.44
u_stage1.partial_products_sum\[85\],12.44
_03607_,12.42
_10849_,12.42
_10909_,12.42
_11017_,12.42
_16030_,12.42
_21105_,12.42
u_stage1.partial_products_sum\[46\],12.42
u_stage1.partial_products_sum_w\[84\],12.42
_06151_,12.415
_01992_,12.41
_11413_,12.4
_12129_,12.4
net678,12.4
_18572_,12.39
_04948_,12.38
_08597_,12.38
_08743_,12.38
_09052_,12.38
_09254_,12.38
_11063_,12.38
_15137_,12.38
_20927_,12.38
u_stage3.Aligned_C\[149\],12.38
u_stage3.LZA_CNT_s3\[5\],12.38
net667,12.38
_15576_,12.37
u_stage1.Aligned_C_w\[49\],12.365
_04123_,12.36
_07015_,12.36
_11712_,12.36
_13259_,12.36
_17015_,12.36
_17728_,12.36
_18541_,12.36
u_stage1.partial_products_sum\[71\],12.36
u_stage3.Aligned_C\[72\],12.36
u_stage3.Sum\[147\],12.36
net254,12.36
net551,12.36
_01236_,12.34
_03335_,12.34
_03686_,12.34
_03889_,12.34
_05091_,12.34
_06228_,12.34
_07322_,12.34
_12465_,12.34
_14611_,12.34
_18607_,12.34
_18673_,12.34
_19130_,12.34
_20849_,12.34
net580,12.34
_03974_,12.33
_05966_,12.32
_08210_,12.32
_08625_,12.32
_14397_,12.32
_20175_,12.32
_20190_,12.32
_20328_,12.32
_06902_,12.305
_04704_,12.3
_06922_,12.3
_07170_,12.3
_08324_,12.3
_08409_,12.3
_10152_,12.3
_14469_,12.3
_15259_,12.3
_18239_,12.3
_20923_,12.3
u_stage1.Aligned_C_w\[88\],12.3
u_stage1.partial_products_sum\[52\],12.3
_01411_,12.28
_07298_,12.28
_11378_,12.28
_12421_,12.28
_14553_,12.28
u_stage1.Aligned_C_w\[40\],12.28
u_stage1.partial_products_sum_w\[45\],12.28
u_stage3.Add_Rslt_mag\[140\],12.28
_17613_,12.27
_01551_,12.26
_02474_,12.26
_03090_,12.26
_04598_,12.26
_04635_,12.26
_04652_,12.26
_05122_,12.26
_06153_,12.26
_06846_,12.26
_06901_,12.26
_07140_,12.26
_11583_,12.26
_17916_,12.26
_18021_,12.26
_19897_,12.26
_20902_,12.26
A_in[29],12.24
A_in[41],12.24
B_in[24],12.24
_00621_,12.24
_00956_,12.24
_01078_,12.24
_06272_,12.24
_09322_,12.24
_10856_,12.24
_16159_,12.24
_16929_,12.24
_20855_,12.24
_21069_,12.24
_18005_,12.23
_01934_,12.22
_02236_,12.22
_03023_,12.22
_04214_,12.22
_04475_,12.22
_09122_,12.22
_17606_,12.22
u_stage1.u_multiplier.dp_c0_hi\[22\],12.22
_02568_,12.2
_06816_,12.2
_06817_,12.2
_08161_,12.2
_08189_,12.2
_10096_,12.2
_13038_,12.2
_13805_,12.2
_14384_,12.2
_14638_,12.2
_14696_,12.2
_16608_,12.2
_17699_,12.2
_01187_,12.18
_03718_,12.18
_06872_,12.18
_07643_,12.18
_09650_,12.18
_11698_,12.18
_14077_,12.18
_14912_,12.18
_15412_,12.18
u_stage1.partial_products_carry\[52\],12.18
u_stage1.partial_products_sum\[60\],12.18
_01434_,12.17
_02931_,12.17
_00447_,12.16
_02408_,12.16
_02915_,12.16
_05473_,12.16
_06065_,12.16
_07661_,12.16
_08043_,12.16
_08181_,12.16
_08729_,12.16
_08752_,12.16
_09965_,12.16
_12593_,12.16
_13638_,12.16
_13901_,12.16
_15755_,12.16
_17741_,12.16
_18321_,12.16
u_stage1.partial_products_carry_w\[77\],12.16
_01793_,12.14
_06142_,12.14
_06693_,12.14
_07239_,12.14
_07862_,12.14
_08847_,12.14
_09345_,12.14
_09737_,12.14
_10341_,12.14
_14963_,12.14
_16873_,12.14
_20465_,12.14
u_stage1.Aligned_C\[94\],12.14
u_stage1.Aligned_C_w\[1\],12.14
_00191_,12.125
_00844_,12.12
_01317_,12.12
_06477_,12.12
_07243_,12.12
_08395_,12.12
_09909_,12.12
_10994_,12.12
_14817_,12.12
_14856_,12.12
_16209_,12.12
_16772_,12.12
_16829_,12.12
_17582_,12.12
_19176_,12.12
_20823_,12.12
u_stage3.Sum\[58\],12.12
_06649_,12.115
_01805_,12.1
_02904_,12.1
_03165_,12.1
_04170_,12.1
_05482_,12.1
_05593_,12.1
_06668_,12.1
_07091_,12.1
_08880_,12.1
_10138_,12.1
_10842_,12.1
_12601_,12.1
_12739_,12.1
_14078_,12.1
_15403_,12.1
_16985_,12.1
_17625_,12.1
_20601_,12.1
u_stage3.Sum\[124\],12.1
_00470_,12.08
_00801_,12.08
_01924_,12.08
_02383_,12.08
_04363_,12.08
_07792_,12.08
_08865_,12.08
_10877_,12.08
_14612_,12.08
_15249_,12.08
_15632_,12.08
_18453_,12.08
_18533_,12.08
u_stage1.Aligned_C_w\[126\],12.08
_01401_,12.06
_06786_,12.06
_06906_,12.06
_10434_,12.06
_10905_,12.06
_12892_,12.06
_13165_,12.06
_14910_,12.06
_21139_,12.06
_12320_,12.055
A_in[50],12.04
A_in[51],12.04
B_in[20],12.04
_01525_,12.04
_02726_,12.04
_03015_,12.04
_04439_,12.04
_08424_,12.04
_08434_,12.04
_09438_,12.04
_14831_,12.04
_14860_,12.04
_15306_,12.04
_15354_,12.04
_18428_,12.04
_19174_,12.04
_21216_,12.04
_21252_,12.04
_00830_,12.02
_01185_,12.02
_01564_,12.02
_02543_,12.02
_02876_,12.02
_03070_,12.02
_03241_,12.02
_04571_,12.02
_07946_,12.02
_08613_,12.02
_08640_,12.02
_09698_,12.02
_09707_,12.02
_10072_,12.02
_10143_,12.02
_10514_,12.02
_15182_,12.02
_15527_,12.02
_20364_,12.02
_02480_,12.01
_00766_,12
_00869_,12
_02244_,12
_02892_,12
_07115_,12
_08342_,12
_09172_,12
_09211_,12
_10927_,12
_09297_,11.99
_01232_,11.98
_02153_,11.98
_05090_,11.98
_05699_,11.98
_05902_,11.98
_06441_,11.98
_06688_,11.98
_07697_,11.98
_07763_,11.98
_08447_,11.98
_08643_,11.98
_09088_,11.98
_09256_,11.98
_10432_,11.98
_20903_,11.98
_03171_,11.96
_03487_,11.96
_06670_,11.96
_08124_,11.96
_08950_,11.96
_10114_,11.96
_13825_,11.96
_16309_,11.96
_20767_,11.96
Result_out[45],11.94
Result_out[56],11.94
Result_out[57],11.94
_01038_,11.94
_03385_,11.94
_05895_,11.94
_06710_,11.94
_08986_,11.94
_14501_,11.94
_15420_,11.94
_18284_,11.94
_01129_,11.93
_20254_,11.93
_00220_,11.92
_01159_,11.92
_01278_,11.92
_01630_,11.92
_01841_,11.92
_03850_,11.92
_05183_,11.92
_06979_,11.92
_11334_,11.92
_12101_,11.92
_15744_,11.92
_17585_,11.92
_01371_,11.9
_03650_,11.9
_10401_,11.9
_12370_,11.9
_13113_,11.9
_14381_,11.9
_14703_,11.9
_14994_,11.9
_00701_,11.88
_01248_,11.88
_03206_,11.88
_04932_,11.88
_05078_,11.88
_05825_,11.88
_07098_,11.88
_07397_,11.88
_09105_,11.88
_09616_,11.88
_10403_,11.88
_10532_,11.88
_10589_,11.88
_12142_,11.88
_17545_,11.88
_20059_,11.88
u_stage1.Aligned_C_w\[91\],11.88
u_stage3.Sum\[73\],11.88
net546,11.88
_03191_,11.87
_00963_,11.86
_01573_,11.86
_02431_,11.86
_02509_,11.86
_02539_,11.86
_03055_,11.86
_06795_,11.86
_09943_,11.86
_11385_,11.86
_17938_,11.86
_18843_,11.86
_19142_,11.86
u_stage1.Aligned_C_w\[75\],11.845
_01289_,11.84
_02425_,11.84
_02492_,11.84
_04067_,11.84
_06612_,11.84
_09276_,11.84
_09882_,11.84
_10260_,11.84
_10415_,11.84
_11241_,11.84
_11417_,11.84
_12409_,11.84
_15542_,11.84
_17974_,11.84
_04244_,11.82
_04459_,11.82
_04551_,11.82
_05613_,11.82
_07923_,11.82
_08358_,11.82
_16497_,11.82
_03835_,11.8
_04819_,11.8
_05927_,11.8
_07401_,11.8
_07441_,11.8
_08034_,11.8
_10700_,11.8
_14369_,11.8
_15375_,11.8
_17998_,11.8
u_stage1.Aligned_C_w\[35\],11.8
_05682_,11.795
_16800_,11.785
Prec[0],11.78
_00600_,11.78
_05531_,11.78
_06500_,11.78
_06848_,11.78
_08928_,11.78
_14603_,11.78
_17924_,11.78
_17945_,11.78
u_stage1.Aligned_C\[89\],11.78
u_stage1.Aligned_C_w\[113\],11.78
u_stage1.Aligned_C_w\[8\],11.78
u_stage1.partial_products_sum_w\[79\],11.78
_02615_,11.76
_02760_,11.76
_04421_,11.76
_05439_,11.76
_05743_,11.76
_05828_,11.76
_07455_,11.76
_07779_,11.76
_08119_,11.76
_12681_,11.76
_18043_,11.76
_06574_,11.74
_07392_,11.74
_09325_,11.74
_09439_,11.74
_10148_,11.74
_10398_,11.74
_12915_,11.74
_13209_,11.74
_13732_,11.74
_16182_,11.74
_17048_,11.74
_20256_,11.74
net679,11.74
_01338_,11.72
_01549_,11.72
_03193_,11.72
_07529_,11.72
_11656_,11.72
_00721_,11.705
_00049_,11.7
_01170_,11.7
_02363_,11.7
_03245_,11.7
_06404_,11.7
_07905_,11.7
_09700_,11.7
_09720_,11.7
_10809_,11.7
_12401_,11.7
_13903_,11.7
_15743_,11.7
_16265_,11.7
_16884_,11.7
_17043_,11.7
_18156_,11.7
u_stage1.partial_products_sum_w\[4\],11.7
net611,11.7
Result_out[29],11.68
Result_out[33],11.68
Result_out[35],11.68
Result_out[4],11.68
Result_out[58],11.68
Result_out[63],11.68
Valid_out[2],11.68
_00705_,11.68
_01602_,11.68
_02946_,11.68
_03390_,11.68
_03649_,11.68
_03708_,11.68
_04093_,11.68
_05889_,11.68
_06927_,11.68
_08311_,11.68
_08934_,11.68
_15267_,11.68
_20163_,11.68
_08808_,11.675
net638,11.665
_02954_,11.66
_05005_,11.66
_05016_,11.66
_05648_,11.66
_06739_,11.66
_08440_,11.66
_09207_,11.66
_11396_,11.66
_15860_,11.66
_17716_,11.66
net692,11.66
net724,11.66
_06029_,11.655
_06257_,11.645
_00639_,11.64
_01663_,11.64
_02956_,11.64
_05495_,11.64
_05675_,11.64
_05745_,11.64
_09589_,11.64
_14183_,11.64
_15547_,11.64
_20429_,11.64
u_stage1.Aligned_C_w\[145\],11.64
u_stage1.partial_products_carry\[93\],11.64
u_stage3.Aligned_C\[78\],11.64
_00202_,11.625
u_stage1.partial_products_carry_w\[24\],11.625
_01684_,11.62
_01804_,11.62
_06732_,11.62
_08297_,11.62
_08745_,11.62
_09422_,11.62
_12329_,11.62
_16529_,11.62
_20789_,11.62
u_stage1.Aligned_C_w\[76\],11.62
_05002_,11.6
_05559_,11.6
_06120_,11.6
_09048_,11.6
_09494_,11.6
_09803_,11.6
_10772_,11.6
_14477_,11.6
_15813_,11.6
_17580_,11.6
_19736_,11.6
u_stage1.partial_products_sum_w\[93\],11.6
_03454_,11.58
_04201_,11.58
_08521_,11.58
_09960_,11.58
_10838_,11.58
_10901_,11.58
_11073_,11.58
_11171_,11.58
_13374_,11.58
_15295_,11.58
_15900_,11.58
_16581_,11.58
_18294_,11.58
_18609_,11.58
_19147_,11.58
_19995_,11.58
u_stage1.partial_products_carry\[94\],11.58
u_stage3.Sum\[162\],11.58
_02049_,11.56
_08700_,11.56
_08905_,11.56
_12200_,11.56
_20234_,11.56
_20869_,11.56
_02130_,11.54
_03120_,11.54
_05540_,11.54
_06781_,11.54
_06867_,11.54
_07039_,11.54
_09397_,11.54
_10794_,11.54
_10795_,11.54
_10837_,11.54
_11220_,11.54
_20472_,11.54
_20978_,11.54
u_stage1.Aligned_C_w\[82\],11.54
_10698_,11.535
_00491_,11.52
_01861_,11.52
_08294_,11.52
_13533_,11.52
_17002_,11.51
_02374_,11.5
_04957_,11.5
_05301_,11.5
_09663_,11.5
_13367_,11.5
_19099_,11.5
_19585_,11.5
_03652_,11.49
_00435_,11.485
Result_out[8],11.48
_00949_,11.48
_06661_,11.48
_06999_,11.48
_10296_,11.48
_10869_,11.48
_10950_,11.48
_14314_,11.48
_16644_,11.48
_17930_,11.48
_18977_,11.48
_19686_,11.48
net668,11.48
_02331_,11.46
_02391_,11.46
_03084_,11.46
_04229_,11.46
_06182_,11.46
_08804_,11.46
_09446_,11.46
_11030_,11.46
_17831_,11.46
_19298_,11.46
net756,11.46
_02605_,11.455
_01950_,11.44
_02254_,11.44
_10343_,11.44
_11270_,11.44
_12912_,11.44
_15450_,11.44
_18802_,11.44
u_stage1.Aligned_C_w\[37\],11.44
_05643_,11.425
_00868_,11.42
_01920_,11.42
_03441_,11.42
_03837_,11.42
_05861_,11.42
_06735_,11.42
_07560_,11.42
_08873_,11.42
_09041_,11.42
_09722_,11.42
_10111_,11.42
_14807_,11.42
_18880_,11.42
_19801_,11.42
_20166_,11.42
_20768_,11.42
net574,11.42
_10185_,11.4
_10906_,11.4
_11136_,11.4
_13407_,11.4
_20490_,11.4
_00627_,11.38
_00950_,11.38
_04277_,11.38
_05785_,11.38
_09230_,11.38
_09571_,11.38
_09591_,11.38
_10791_,11.38
_14586_,11.38
_16912_,11.38
_20786_,11.38
_01718_,11.36
_01738_,11.36
_05414_,11.36
_13075_,11.36
_14220_,11.36
_15538_,11.36
_15986_,11.36
_16100_,11.36
_17753_,11.36
_19375_,11.36
_20820_,11.36
_02942_,11.355
_04794_,11.355
_01984_,11.34
_02219_,11.34
_04628_,11.34
_05823_,11.34
_08813_,11.34
_11019_,11.34
_17848_,11.34
_02241_,11.33
_21304_,11.33
_02182_,11.32
_03581_,11.32
_06076_,11.32
_09610_,11.32
_10196_,11.32
_11032_,11.32
_12592_,11.32
_13208_,11.32
_20460_,11.32
u_stage1.MaxExp_w\[22\],11.32
net550,11.31
_01109_,11.3
_03367_,11.3
_04528_,11.3
_04907_,11.3
_06097_,11.3
_06827_,11.3
_06828_,11.3
_07785_,11.3
_08061_,11.3
_08442_,11.3
_08922_,11.3
_10882_,11.3
_13560_,11.3
_16567_,11.3
_19159_,11.3
_20056_,11.3
_00724_,11.28
_02127_,11.28
_03399_,11.28
_06231_,11.28
_10257_,11.28
_10460_,11.28
_11613_,11.28
_17825_,11.28
_19795_,11.28
u_stage3.Aligned_C\[39\],11.28
net728,11.28
_00973_,11.26
_02011_,11.26
_02706_,11.26
_04049_,11.26
_05475_,11.26
_09313_,11.26
_12367_,11.26
_17737_,11.26
u_stage1.partial_products_carry_w\[85\],11.26
_10082_,11.255
_02209_,11.25
_18230_,11.245
_02398_,11.24
_02999_,11.24
_04335_,11.24
_08466_,11.24
_08997_,11.24
_09309_,11.24
_17105_,11.24
_17823_,11.24
_17941_,11.24
_18229_,11.24
_20235_,11.24
net652,11.24
_00820_,11.22
_04251_,11.22
_04681_,11.22
_06223_,11.22
_06520_,11.22
_09906_,11.22
_17113_,11.22
_17748_,11.22
_18269_,11.22
_20647_,11.22
_00620_,11.2
_06051_,11.2
_06055_,11.2
_06724_,11.2
_07226_,11.2
_08639_,11.2
_08870_,11.2
_09062_,11.2
_10021_,11.2
_10377_,11.2
_10703_,11.2
_10813_,11.2
_16987_,11.2
_18638_,11.2
_19153_,11.2
u_stage1.u_multiplier.dp_c0_hi\[24\],11.2
u_stage3.Aligned_C\[109\],11.2
_07210_,11.195
_01688_,11.18
_02057_,11.18
_02165_,11.18
_04383_,11.18
_04499_,11.18
_06053_,11.18
_08470_,11.18
_09441_,11.18
_10454_,11.18
_17357_,11.18
_18082_,11.18
_18107_,11.18
_20559_,11.18
_15008_,11.17
_20520_,11.17
_09183_,11.165
_00624_,11.16
_02189_,11.16
_03062_,11.16
_03453_,11.16
_04210_,11.16
_06045_,11.16
_07130_,11.16
_07865_,11.16
_09886_,11.16
_10371_,11.16
_11438_,11.16
_14645_,11.16
_15536_,11.16
_20644_,11.16
_20922_,11.16
_21082_,11.16
u_stage3.Add_Rslt_mag\[50\],11.16
net599,11.16
_09691_,11.15
_15365_,11.145
A_in[38],11.14
A_in[40],11.14
A_in[59],11.14
C_in[63],11.14
_03554_,11.14
_05552_,11.14
_05826_,11.14
_06379_,11.14
_07793_,11.14
_17879_,11.14
u_stage1.Aligned_C_w\[108\],11.14
_07429_,11.12
_08329_,11.12
_11439_,11.12
_17991_,11.12
_20479_,11.12
u_stage1.partial_products_carry\[90\],11.12
_03815_,11.11
_04577_,11.11
_01218_,11.1
_04266_,11.1
_08333_,11.1
_08543_,11.1
_08742_,11.1
_10080_,11.1
_10144_,11.1
_11307_,11.1
_14336_,11.1
_14789_,11.1
_15449_,11.1
_16533_,11.1
_16943_,11.1
_17620_,11.1
_19668_,11.1
_20999_,11.1
_08141_,11.095
_11052_,11.09
_03670_,11.08
_03991_,11.08
_04631_,11.08
_05695_,11.08
_06204_,11.08
_06799_,11.08
_07549_,11.08
_09044_,11.08
_09245_,11.08
_09532_,11.08
_09771_,11.08
_09934_,11.08
_11433_,11.08
_12447_,11.08
_13477_,11.08
_13537_,11.08
_14576_,11.08
_15283_,11.08
_15637_,11.08
_16528_,11.08
_16876_,11.08
_16890_,11.08
u_stage1.Aligned_C_w\[112\],11.08
u_stage1.partial_products_sum\[77\],11.08
u_stage3.Aligned_C\[55\],11.08
_02674_,11.075
_03098_,11.075
_05134_,11.06
_05668_,11.06
_07242_,11.06
_10349_,11.06
_11016_,11.06
_16476_,11.06
_20150_,11.06
net657,11.06
_01219_,11.05
_02638_,11.04
_03638_,11.04
_07218_,11.04
_07644_,11.04
_08730_,11.04
_10852_,11.04
_17764_,11.04
_21007_,11.04
B_in[21],11.02
B_in[29],11.02
C_in[13],11.02
C_in[17],11.02
C_in[32],11.02
C_in[8],11.02
_06768_,11.02
_07142_,11.02
_07856_,11.02
_10836_,11.02
_13204_,11.02
_19345_,11.02
net572,11.02
_02154_,11
_03198_,11
_03249_,11
_04239_,11
_04986_,11
_05261_,11
_06149_,11
_06179_,11
_08370_,11
_09554_,11
_10414_,11
_14700_,11
_16844_,11
u_stage1.partial_products_sum\[35\],11
net576,11
net747,11
_09269_,10.995
B_in[55],10.99
_02669_,10.99
_02255_,10.985
_01609_,10.98
_01935_,10.98
_02263_,10.98
_03549_,10.98
_03825_,10.98
_04997_,10.98
_05239_,10.98
_08758_,10.98
_11931_,10.98
_13664_,10.98
_17743_,10.98
_18382_,10.98
_20908_,10.98
u_stage1.partial_products_sum_w\[42\],10.98
_03309_,10.965
_00730_,10.96
_01399_,10.96
_01664_,10.96
_01981_,10.96
_02995_,10.96
_04457_,10.96
_05149_,10.96
_11337_,10.96
_11886_,10.96
_12453_,10.96
_14991_,10.96
_17253_,10.96
_17308_,10.96
_17611_,10.96
_17746_,10.96
_18255_,10.96
_18511_,10.96
_19723_,10.96
_20543_,10.96
_20544_,10.96
u_stage1.partial_products_carry\[41\],10.96
u_stage1.partial_products_carry\[74\],10.96
_03169_,10.94
_03978_,10.94
_11179_,10.94
_15734_,10.94
u_stage1.Aligned_C_w\[119\],10.94
_00798_,10.93
_01912_,10.92
_02251_,10.92
_02810_,10.92
_05669_,10.92
_06510_,10.92
_07700_,10.92
_07906_,10.92
_10374_,10.92
_11406_,10.92
_15199_,10.92
_16522_,10.92
_19316_,10.92
C_in[49],10.91
_08786_,10.91
_01605_,10.9
_02001_,10.9
_02441_,10.9
_10660_,10.9
_12242_,10.9
_18905_,10.9
_05083_,10.89
_16036_,10.885
_03396_,10.88
_09974_,10.88
_10569_,10.88
_10652_,10.88
_11108_,10.88
_12430_,10.88
_14894_,10.88
_14976_,10.88
_16026_,10.88
_17162_,10.88
_18002_,10.88
_18597_,10.88
_18770_,10.88
_20790_,10.88
net620,10.88
_04713_,10.87
_00274_,10.86
_01280_,10.86
_01928_,10.86
_02048_,10.86
_02068_,10.86
_02497_,10.86
_03654_,10.86
_05394_,10.86
_05454_,10.86
_05855_,10.86
_07192_,10.86
_07588_,10.86
_08363_,10.86
_09677_,10.86
_10234_,10.86
_10833_,10.86
_11502_,10.86
_12670_,10.86
_14511_,10.86
_14617_,10.86
_14830_,10.86
_15323_,10.86
_15638_,10.86
_17710_,10.86
_02030_,10.84
_03173_,10.84
_03559_,10.84
_07006_,10.84
_07093_,10.84
_08704_,10.84
_09049_,10.84
_09164_,10.84
_10407_,10.84
_11074_,10.84
_16679_,10.84
_17899_,10.84
_19280_,10.84
_19344_,10.84
_20838_,10.84
_01056_,10.82
_02343_,10.82
_03185_,10.82
_04293_,10.82
_04490_,10.82
_06001_,10.82
_06431_,10.82
_10149_,10.82
_12439_,10.82
_12455_,10.82
_12631_,10.82
_13087_,10.82
_14960_,10.82
_15789_,10.82
_17421_,10.82
_20442_,10.82
net608,10.82
_20948_,10.81
_07816_,10.8
_11303_,10.8
_13792_,10.8
_14176_,10.8
_17323_,10.8
_18657_,10.8
_21125_,10.8
_02187_,10.78
_02793_,10.78
_02851_,10.78
_02873_,10.78
_07884_,10.78
_09543_,10.78
_10823_,10.78
_11036_,10.78
_12163_,10.78
_13774_,10.78
_15703_,10.78
_15836_,10.78
_17855_,10.78
_20598_,10.78
_21228_,10.78
u_stage1.Aligned_C\[19\],10.78
u_stage1.Aligned_C_w\[123\],10.78
Result_out[20],10.76
Result_out[34],10.76
Result_out[54],10.76
Result_out[55],10.76
Result_out[62],10.76
_02138_,10.76
_04213_,10.76
_06405_,10.76
_07984_,10.76
_12435_,10.76
_15257_,10.76
_20629_,10.76
_17051_,10.755
_00002_,10.745
u_stage1.partial_products_carry_w\[16\],10.745
_00838_,10.74
_01365_,10.74
_01457_,10.74
_01668_,10.74
_02297_,10.74
_02575_,10.74
_03432_,10.74
_05347_,10.74
_08661_,10.74
_09285_,10.74
_09493_,10.74
_10344_,10.74
_11014_,10.74
_12122_,10.74
_14367_,10.74
_14967_,10.74
_15187_,10.74
_17723_,10.74
_20716_,10.74
net578,10.74
net615,10.74
_10953_,10.73
_00644_,10.72
_00746_,10.72
_07889_,10.72
_08221_,10.72
_08496_,10.72
_13926_,10.72
_14398_,10.72
_15042_,10.72
_16269_,10.72
_17425_,10.72
_18236_,10.72
_00935_,10.7
_01193_,10.7
_01416_,10.7
_02071_,10.7
_02606_,10.7
_03291_,10.7
_03625_,10.7
_03665_,10.7
_03875_,10.7
_04525_,10.7
_05238_,10.7
_05640_,10.7
_06502_,10.7
_11178_,10.7
_12016_,10.7
_12309_,10.7
_14361_,10.7
_17142_,10.7
_07206_,10.69
B_in[19],10.68
C_in[52],10.68
C_in[5],10.68
_02510_,10.68
_04336_,10.68
_05451_,10.68
_07498_,10.68
